ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext		
24	0		user	can you move this appointment to 5 pm	CALENDAR	change_calendar_entry	can you move this appointment to <start_time> 5 pm </start_time>	[{"slot_name":"start_time","slot_value":"5 pm","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T17\">5 pm</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
25	0		user	change my dentist appointment from 3:30 to 4	CALENDAR	change_calendar_entry	change my <title> dentist appointment </title> from <original_start_time> 3:30 </original_start_time> to <start_time> 4 </start_time>	[{"slot_name":"original_start_time","slot_value":"3:30","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:30\" comment=\"ampm\">3:30</TIMEX3>"}},{"slot_name":"start_time","slot_value":"4","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T04\" comment=\"ampm\">4</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
26	0		user	create a calendar appointment at 3:30 pm tomorrow	CALENDAR	create_calendar_entry	create a calendar appointment at <start_time> 3:30 pm </start_time> <start_date> tomorrow </start_date>	[{"slot_name":"start_time","slot_value":"3:30 pm","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T15:30\">3:30 pm</TIMEX3>"}},{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
27	0		user	create a calendar appointment at 3:30 tomorrow	CALENDAR	create_calendar_entry	create a calendar appointment at <start_time> 3:30 </start_time> <start_date> tomorrow </start_date>	[{"slot_name":"start_time","slot_value":"3:30","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:30\" comment=\"ampm\">3:30</TIMEX3>"}},{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
28	0		user	create a calendar appointment at 3:30 tomorrow for half an hour	CALENDAR	create_calendar_entry	create a calendar appointment at <start_time> 3:30 </start_time> <start_date> tomorrow </start_date> for <duration> half an hour </duration>	[{"slot_name":"start_time","slot_value":"3:30","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:30\" comment=\"ampm\">3:30</TIMEX3>"}},{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}},{"slot_name":"duration","slot_value":"half an hour","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Duration\" value=\"PT30M\">half an hour</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
29	0		user	create a lunch appointment with alice next friday	CALENDAR	create_calendar_entry	create a <title> lunch </title> appointment with <contact_name> alice </contact_name> <start_date> next friday </start_date>	[{"slot_name":"start_date","slot_value":"next friday","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-12\">next friday</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
30	0		user	create a lunch appointment with alice on friday	CALENDAR	create_calendar_entry	create a <title> lunch </title> appointment with <contact_name> alice </contact_name> on <start_date> friday </start_date>	[{"slot_name":"start_date","slot_value":"friday","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"XXXX-WXX-5\">friday</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
31	0		user	do i have anything from 6 pm to 10 pm	CALENDAR	find_calendar_entry	do i have anything from <start_time> 6 pm </start_time> to <end_time> 10 pm </end_time>	[{"slot_name":"start_time","slot_value":"6 pm","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T18\">6 pm</TIMEX3>"}},{"slot_name":"end_time","slot_value":"10 pm","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T22\">10 pm</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
32	0		user	do i have anything on saturday	CALENDAR	find_calendar_entry	do i have anything on <start_date> saturday </start_date>	[{"slot_name":"start_date","slot_value":"saturday","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"XXXX-WXX-6\">saturday</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
33	0		user	do i have anything scheduled on saturday	CALENDAR	find_calendar_entry	do i have anything scheduled on <start_date> saturday </start_date>	[{"slot_name":"start_date","slot_value":"saturday","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"XXXX-WXX-6\">saturday</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
34	0		user	do i have anything this weekend	CALENDAR	find_calendar_entry	do i have anything <start_date> this weekend </start_date>	[{"slot_name":"start_date","slot_value":"this weekend","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-W01-WE\">this weekend</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
35	0		user	how long until my next appointment	CALENDAR	time_remaining	how long until my <start_time> next </start_time> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
37	0		user	how much longer do i have until pick up luca from school	CALENDAR	time_remaining	how much longer do i have until <title> pick up luca from school </title>	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
39	0		user	how much time do i have before my next appointment	CALENDAR	time_remaining	how much time do i have before my <start_time> next </start_time> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
40	0		user	move my meeting up by half an hour	CALENDAR	change_calendar_entry	move my meeting up by <move_earlier_time> half an hour </move_earlier_time>	[{"slot_name":"move_earlier_time","slot_value":"half an hour","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Duration\" value=\"PT30M\">half an hour</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
41	0		user	postpone my 4 pm meeting today until 5 pm	CALENDAR	change_calendar_entry	postpone my <original_start_time> 4 pm </original_start_time> meeting <original_start_date> today </original_start_date> until <start_time> 5 pm </start_time>	[{"slot_name":"original_start_time","slot_value":"4 pm","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T16\">4 pm</TIMEX3>"}},{"slot_name":"original_start_date","slot_value":"today","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-01\">today</TIMEX3>"}},{"slot_name":"start_time","slot_value":"5 pm","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T17\">5 pm</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
42	0		user	schedule a meeting in 30 minutes	CALENDAR	create_calendar_entry	schedule a meeting <start_time> in 30 minutes </start_time>	[{"slot_name":"start_time","slot_value":"in 30 minutes","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"2018-01-01T10:50\">in 30 minutes</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
43	0		user	schedule an appointment tomorrow morning at 10	CALENDAR	create_calendar_entry	schedule an appointment <start_date> tomorrow </start_date> <start_time> morning at 10 </start_time>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}},{"slot_name":"start_time","slot_value":"morning at 10","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T10\">morning at 10</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
44	0		user	schedule appointment with james tomorrow morning	CALENDAR	create_calendar_entry	schedule appointment with <contact_name> james </contact_name> <start_date> tomorrow </start_date> <start_time> morning </start_time>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}},{"slot_name":"start_time","slot_value":"morning","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"TMO\">morning</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
45	0		user	show me my calendar	CALENDAR	navigate_calendar	show me my calendar	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
46	0		user	what do i have at 7 pm	CALENDAR	find_calendar_entry	what do i have at <start_time> 7 pm </start_time>	[{"slot_name":"start_time","slot_value":"7 pm","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T19\">7 pm</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
47	0		user	what do i have from 2 to 4 on saturday	CALENDAR	find_calendar_entry	what do i have from <start_time> 2 </start_time> to <end_time> 4 </end_time> on <end_date> saturday </end_date>	[{"slot_name":"start_time","slot_value":"2","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T02\" comment=\"ampm\">2</TIMEX3>"}},{"slot_name":"end_time","slot_value":"4","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T04\" comment=\"ampm\">4</TIMEX3>"}},{"slot_name":"end_date","slot_value":"saturday","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"XXXX-WXX-6\">saturday</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
48	0		user	what do i have from monday through wednesday	CALENDAR	find_calendar_entry	what do i have from <start_date> monday </start_date> through <end_date> wednesday </end_date>	[{"slot_name":"start_date","slot_value":"monday","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"XXXX-WXX-1\">monday</TIMEX3>"}},{"slot_name":"end_date","slot_value":"wednesday","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"XXXX-WXX-3\">wednesday</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
49	0		user	what do i have next	CALENDAR	find_calendar_entry	what do i have <start_time> next </start_time>	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
50	0		user	what do i have the week of september 5th	CALENDAR	find_calendar_entry	what do i have the <start_date> week of september 5th </start_date>	[{"slot_name":"start_date","slot_value":"week of september 5th","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"XXXX-09-05\" comment=\"weekof\">week of september 5th</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
51	0		user	what do i have this evening	CALENDAR	find_calendar_entry	what do i have <start_time> this evening </start_time>	[{"slot_name":"start_time","slot_value":"this evening","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"2018-01-01TEV\">this evening</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
52	0		user	what do i have tomorrow	CALENDAR	find_calendar_entry	what do i have <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
53	0		user	when is my next appointment	CALENDAR	find_calendar_when	when is my <start_time> next </start_time> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
54	0		user	when is my next dentist appointment	CALENDAR	find_calendar_when	when is my <start_time> next </start_time> <title> dentist appointment </title>	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
55	0		user	when is my next meeting with miss pierre	CALENDAR	find_calendar_when	when is my <start_time> next </start_time> meeting with <contact_name> miss pierre </contact_name>	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
56	0		user	where is meeting with john	CALENDAR	find_calendar_where	where is meeting with <contact_name> john </contact_name>	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
57	0		user	where is my next appointment	CALENDAR	find_calendar_where	where is my <start_time> next </start_time> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
58	0		user	where is my next appointment with miss pierre	CALENDAR	find_calendar_where	where is my <start_time> next </start_time> appointment with <contact_name> miss pierre </contact_name>	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
59	0		user	where is my next dentist appointment	CALENDAR	find_calendar_where	where is my <start_time> next </start_time> <title> dentist </title> appointment	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
60	0		user	add pizza night to my calendar for friday evening	CALENDAR	create_calendar_entry	add <title> pizza night </title> to my calendar for <start_date> friday </start_date> <start_time> evening </start_time>	[{"slot_name":"start_date","slot_value":"friday","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"XXXX-WXX-5\">friday</TIMEX3>"}},{"slot_name":"start_time","slot_value":"evening","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"TEV\">evening</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
61	0		user	add an appointment	CALENDAR	create_calendar_entry	add an appointment	[]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
62	0		user	put dentist appointment on my calendar tomorrow	CALENDAR	create_calendar_entry	put <title> dentist appointment </title> on my calendar <start_date> tomorrow </start_date>	[{"slot_name":"start_date","slot_value":"tomorrow","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-01-02\">tomorrow</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
63	0		user	change my 3 pm appointment to 4	CALENDAR	change_calendar_entry	change my <original_start_time> 3 pm </original_start_time> appointment to <start_time> 4 </start_time>	[{"slot_name":"original_start_time","slot_value":"3 pm","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T15\">3 pm</TIMEX3>"}},{"slot_name":"start_time","slot_value":"4","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T04\" comment=\"ampm\">4</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
64	0		user	what do i have next?	CALENDAR	find_calendar_entry	what do i have <start_time> next </start_time>	[{"slot_name":"start_time","slot_value":"next","meta_data":{"CanonicalEntity":"Next"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
65	0		user	what am i doing this weekend?	CALENDAR	find_calendar_entry	what am i doing <start_date> this weekend </start_date>	[{"slot_name":"start_date","slot_value":"this weekend","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-W01-WE\">this weekend</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
66	0		user	put dancing on my calendar from 6 to 7 pm	CALENDAR	create_calendar_entry	put <title> dancing </title> on my calendar from <start_time> 6 </start_time> to <end_time> 7 pm </end_time>	[{"slot_name":"start_time","slot_value":"6","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T06\" comment=\"ampm\">6</TIMEX3>"}},{"slot_name":"end_time","slot_value":"7 pm","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T19\">7 pm</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
67	0		user	what am i doing next week?	CALENDAR	find_calendar_entry	what am i doing <start_date> next week </start_date>	[{"slot_name":"start_date","slot_value":"next week","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Date\" value=\"2018-W02\">next week</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
