ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	SelectionIgnore
0205c4a3-1c96-4715-a06a-bdf1df15b2a0	0	4/14/2020 17:02	user	Jump to the very first slide.	unk_fv	INMEETING	goto_slide	Jump to the very <slide_number>first</slide_number> slide.	[]		Teams	Speech	2	1.13		
02075f2a-d16f-41b6-97c3-0aa8e2fc7e1d	0	4/14/2020 17:58	user	Open the queue for planning file.	unk_fv	FILES	file_open	Open the <file_keyword>queue for planning</file_keyword> file.	[]		Teams	Speech	1	1.13		
021216c2-31fd-42a1-bdbf-066e39045d50	0	4/10/2020 19:04	user	Hey Cortana join my next meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my <start_time>next</start_time> meeting.	[]		Teams	Speech	12	1.13		
021216c2-31fd-42a1-bdbf-066e39045d50	1	4/10/2020 19:04	user_other		Alright.				[]		Teams	Speech	12	1.13		
021216c2-31fd-42a1-bdbf-066e39045d50	2	4/10/2020 19:04	user_other		Joining your 12:00 PM. 				[]		Teams	Speech	12	1.13		
022537a7-eb7c-44c6-be62-51dab698dbf6	0	4/6/2020 21:21	user	Connect me to my meeting with Shwetambari.		CALENDAR	connect_to_meeting	Connect <relationship_name>me</relationship_name> to my meeting with <contact_name>Shwetambari</contact_name>.	[]		Teams	Speech	1	1.13		
022537a7-eb7c-44c6-be62-51dab698dbf6	1	4/6/2020 21:21	user_other		Would you like to join your 3:10 PM now?				[]		Teams	Speech	1	1.13		
022537a7-eb7c-44c6-be62-51dab698dbf6	2	4/6/2020 21:21	user	Is?	Did you wanna join now?	NOTSURE	non_sense	Is?	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
022537a7-eb7c-44c6-be62-51dab698dbf6	3	4/6/2020 21:21	user	Yes.	Joining your 3:10 PM. 	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
022ad2ff-2da0-4527-9f83-be0ad0c78092	0	4/13/2020 3:08	user	Navigate to slide well.	unk_fv	INMEETING	goto_slide	Navigate to slide <slide_name>well</slide_name>.	[]		Teams	Speech	1	1.13		
022d4731-9e64-45f3-959d-9cc55130d3fc	0	4/2/2020 18:03	user	Join my next meeting.		CALENDAR	connect_to_meeting	Join my <start_time>next</start_time> meeting.	[]		Teams	Speech	22	1.13		
022d4731-9e64-45f3-959d-9cc55130d3fc	1	4/2/2020 18:03	user_other		Which meeting would you like to join?				[]		Teams	Speech	22	1.13		
022d4731-9e64-45f3-959d-9cc55130d3fc	2	4/2/2020 18:03	user_other		Which meeting did you wanna join?				[]		Teams	Speech	22	1.13		
022d4731-9e64-45f3-959d-9cc55130d3fc	3	4/2/2020 18:03	user_other		. 				[]		Teams	Speech	22	1.13		
022d5061-9399-409b-9d81-8d4717af1bcf	0	4/29/2020 23:07	user	Show my events with Carter.	. 	CALENDAR	navigate_calendar	Show my events with <contact_name>Carter</contact_name>.	[]		Teams	Speech	1	1.13		
0236ff6f-af96-4e9b-8fbf-6e3ed063b42f	0	4/24/2020 16:14	user	Call Latha Vasireddy.	Calling Latha Vasireddy	COMMUNICATION	make_call	Call <contact_name>Latha Vasireddy</contact_name>.	[]		Teams	Speech	2	1.13		
0244b674-3525-480f-861f-d5f211481d7e	0	4/22/2020 15:55	user	Open the skill spreadsheet.	I couldn't find that Excel.	FILES	file_open	Open the <file_keyword>skill</file_keyword> <file_type>spreadsheet</file_type>.	[]		Teams	Speech	1	1.13		
024aab52-0c99-4037-b15e-9c8abf02ac8b	0	4/14/2020 6:13	user	All the.	unk_fv	NOTSURE	other_domain	All the.	[]		Teams	Speech	1	1.13		
0253eab1-a090-4771-8cc5-ef0804fa0f64	0	4/3/2020 20:48	user	Tell me a science joke.	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evanneural/chitchat/en-us/old/3600001776.opus">I'd tell a chemistry joke, but I'm afraid I wouldn't get a reaction.</audio></speak>	NOTSURE	other_domain	Tell me a science joke.	[]		Teams	Speech	1	1.13		
02585350-6a04-4a33-86d2-67129fd824fd	0	4/16/2020 5:15	user	Messages.	Fetching your messages	COMMUNICATION	query_message	Messages.	[]		Teams	Speech	2	1.13		
025b0107-41ac-4bb1-9e0f-455839a2a31b	0	4/7/2020 6:36	user	What meetins do I have on Friday?		CALENDAR	find_calendar_entry	What meetins do I have on <start_date>Friday</start_date>?	[]		Teams	Speech	2	1.13		
025b0107-41ac-4bb1-9e0f-455839a2a31b	1	4/7/2020 6:36	user_other		I see 13 events for Friday.				[]		Teams	Speech	2	1.13		
025d1a34-e6e0-439f-bcdb-4f265e8971f7	0	4/8/2020 19:12	user	Download The doc file I was working on.	Alright, which Word doc should I download?	FILES	file_download	Download The <file_type>doc</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	1	1.13		
02605824-5b01-4850-ae07-da09ee06c557	0	4/22/2020 21:57	user	When is my second last meeting tomorrow?	I couldn't find any events that have last in the title.	CALENDAR	find_calendar_when	When is my <order_ref>second last</order_ref> meeting <start_date>tomorrow</start_date>?	[]		Teams	Speech	1	1.13		
0260676e-7f5d-4894-bb41-4c4454842766	0	4/1/2020 20:19	user	Navigate slide number 2.		INMEETING	goto_slide	Navigate slide number <slide_number>2</slide_number>.	[]		Teams	Speech	1	1.13		
02621229-692c-4da9-8d21-d2427977fb06	0	4/7/2020 20:28	user	Start my meeting right now.		CALENDAR	connect_to_meeting	Start my meeting right <start_time>now</start_time>.	[]		Teams	Speech	1	1.13		
02621229-692c-4da9-8d21-d2427977fb06	1	4/7/2020 20:28	user_other		OK.				[]		Teams	Speech	1	1.13		
02621229-692c-4da9-8d21-d2427977fb06	2	4/7/2020 20:28	user_other		Which meeting would you like to join?				[]		Teams	Speech	1	1.13		
02621229-692c-4da9-8d21-d2427977fb06	3	4/7/2020 20:28	user_other		Which meeting did you wanna join?				[]		Teams	Speech	1	1.13		
026954a9-5516-421c-af01-77f11e4a22af	0	4/21/2020 18:38	user	Share the food PPT with Maya.	Alright, which PowerPoint should I share?	FILES	file_share	Share the <file_keyword>food</file_keyword> <file_type>PPT</file_type> with <to_contact_name>Maya</to_contact_name>.	[]		Teams	Speech	2	1.13		
02700ebe-6cd7-4a7c-8e37-37b5e2ed9b18	0	4/7/2020 6:14	user	Join my meeting.		CALENDAR	connect_to_meeting	Join my meeting.	[]		Teams	Speech	3	1.13		
02700ebe-6cd7-4a7c-8e37-37b5e2ed9b18	1	4/7/2020 6:14	user_other		Should I join your 3:00 PM now?				[]		Teams	Speech	3	1.13		
02700ebe-6cd7-4a7c-8e37-37b5e2ed9b18	2	4/7/2020 6:14	user	No.	No worries.	CALENDAR	reject	No.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	3	1.13		
02764fad-2b70-4dcb-8edd-36ca58377305	0	4/24/2020 6:05	user	There we get two cars.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	There we get two cars.	[]		Teams	Speech	1	1.13		
0279d167-a75f-4ca5-b607-7a50cece891e	0	4/23/2020 9:16	user	Go to channel.	OK, which channel?	TEAMSACTION	teamspace_navigate	Go to <teamspace_menu>channel</teamspace_menu>.	[]		Teams	Speech	2	1.13		
027f55dc-b3e2-4b61-abc6-54ec9e7fd090	0	4/21/2020 21:00	user	Change my status to be right back.	I'll set your status to Be right back.	TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>be right back</teamsuser_status>.	[]		Teams	Speech	1	1.13		
028d7d04-e110-47e8-bd68-51566f445f18	0	4/7/2020 7:07	user	Here files with meeting.		NOTSURE	other_domain	Here files with meeting.	[]		Teams	Speech	1	1.13		
028d7d04-e110-47e8-bd68-51566f445f18	1	4/7/2020 7:08	user_other		I couldn't find any events that have Here files with in the title.				[]		Teams	Speech	1	1.13		
028dd5dc-7e8d-4033-95bc-cad9a48b8fc6	0	4/22/2020 15:15	user	Open Karthik subramanian chat.	Pull up the chat for Which Karthik subramanian?	TEAMSACTION	teamsuser_openchat	Open <contact_name>Karthik subramanian</contact_name> chat.	[]		Teams	Speech	1	1.13		
02911e82-4339-47b8-95cc-21ce7205c2c7	0	4/14/2020 22:25	user	Open result XL.	unk_fv	FILES	file_open	Open <file_name>result</file_name> <file_type>XL</file_type>.	[]		Teams	Speech	1	1.13		
0296513d-36af-413b-b852-19b9bbe55a62	0	4/1/2020 19:37	user	How can you help?	. 	COMMON	help	How can you help?	[]		Teams	Speech	2	1.13		
02a2d778-fa4a-4df9-901f-85dc7356f84b	0	4/15/2020 7:34	user	What meetings do I have on April 23?		CALENDAR	find_calendar_entry	What meetings do I have on <start_date>April 23</start_date>?	[]		Teams	Speech	2	1.13		
02a2d778-fa4a-4df9-901f-85dc7356f84b	1	4/15/2020 7:34	user_other		I'm finding 11 events for Thursday, the 23rd.				[]		Teams	Speech	2	1.13		
02a482a2-93fe-49b0-8e23-3e0d0ba048f1	0	4/29/2020 0:07	user	Transfer the call to Comm.	Who did you want to transfer the call to?	COMMUNICATION	transfer	Transfer the call to <contact_name>Comm</contact_name>.	[]		Teams	Speech	1	1.13		
02aca318-0d42-4f43-ada6-a207bc8b8bf7	0	4/1/2020 22:40	user	Connect my Super Change meeting.	Which Super would you like?	CALENDAR	connect_to_meeting	Connect my <title>Super Change</title> meeting.	[]		Teams	Speech	1	1.13		
02aca318-0d42-4f43-ada6-a207bc8b8bf7	1	4/1/2020 22:40	user_other		Which one did you want?				[]		Teams	Speech	1	1.13		
02b01e59-14f6-411c-abd7-6e002020bda4	0	4/21/2020 13:09	user	He cartoons.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	He cartoons.	[]		Teams	Speech	1	1.13		
02b0806f-5e30-4c89-bb62-004a320863f1	0	4/13/2020 21:28	user	917318122	unk_fv	NOTSURE	non_sense	917318122	[]		Teams	Speech	1	1.13		
02b61af9-7b9b-4e14-9241-e2b6b8a33cd8	0	4/29/2020 23:07	user	Hey Cortana how can I help show me my reminders.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Hey Cortana how can I help show me my reminders.	[]		Teams	Speech	1	1.13		
02b72631-443e-4b42-a67c-df01117f8ada	0	4/6/2020 22:00	user	Cancel my meeting with Nick.	Alright, Which Nick would you like?	CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name>Nick</contact_name>.	[]		Teams	Speech	1	1.13		
02b72631-443e-4b42-a67c-df01117f8ada	1	4/6/2020 22:00	user	Nick Jonas.		CALENDAR	delete_calendar_entry	<contact_name>Nick Jonas</contact_name>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
02b72631-443e-4b42-a67c-df01117f8ada	2	4/6/2020 22:00	user_other		Which one of your events should I remove?				[]		Teams	Speech	1	1.13		
02b72631-443e-4b42-a67c-df01117f8ada	3	4/6/2020 22:00	user	The second one.	OK, I declined that.	CALENDAR	delete_calendar_entry	The <position_ref>second</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
02baa86a-6dde-44d3-825b-caef4d1ce4f7	0	4/1/2020 5:28	user	Once my next meeting.		CALENDAR	find_calendar_entry	Once my <start_time>next</start_time> meeting.	[]		Teams	Speech	1	1.13		
02baa86a-6dde-44d3-825b-caef4d1ce4f7	1	4/1/2020 5:28	user_other		Next up, , at 3:30 PM, dmo				[]		Teams	Speech	1	1.13		
02bc2ff4-e095-4191-88d7-725b8378fa2b	0	4/8/2020 9:30	user	The.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	The.	[]		Teams	Speech	1	1.13		
02c4afa6-2f14-4101-9047-5d2e21983cc5	0	4/6/2020 18:22	user	Jump to slide 2.		INMEETING	goto_slide	Jump to slide <slide_number>2</slide_number>.	[]		Teams	Speech	2	1.13		
02cc7dc9-7fa0-48cf-aee8-f92970020607	0	4/16/2020 8:30	user	Logan it's about.	Sorry, I'm not able to help with this one.	NOTSURE	notsure_other	Logan it's about.	[]		Teams	Speech	1	1.13		
02cfa202-c9fb-4b4d-9546-e77a8bf47602	0	4/28/2020 21:30	user	When am I meeting with David Stewart?	OK, Which David Stewart would you like?	CALENDAR	find_calendar_when	When am I meeting with <contact_name>David Stewart</contact_name>?	[]		Teams	Speech	1	1.13		
02cfa202-c9fb-4b4d-9546-e77a8bf47602	1	4/28/2020 21:30	user_other		OK.				[]		Teams	Speech	1	1.13		
02cfa202-c9fb-4b4d-9546-e77a8bf47602	2	4/28/2020 21:30	user_other		Next up with David Stewart (SLG - UT/NV), tomorrow, at 1:00 PM, Pre-Conference Call #2 | SRECN3894_ Clark County WRD O365/Sec CIE				[]		Teams	Speech	1	1.13		
02d1af05-e196-45ff-aa1e-86fbf714d59d	0	4/21/2020 10:36	user	Started off guard stool.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Started off guard stool.	[]		Teams	Speech	1	1.13		
02f34b61-3311-4885-8098-0d6f297629d1	0	4/16/2020 8:58	user	I don't person to local.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	I don't person to local.	[]		Teams	Speech	1	1.13		
02f60784-6d23-4cd8-b916-dbbf6248ded6	0	4/26/2020 1:50	user	Go back.	. 	NOTSURE	other_domain	Go back.	[]		Teams	Speech	18	1.13		
02f8c318-32ae-48c8-b19e-ca2bf63550e3	0	4/22/2020 7:16	user	Go to chat serve not read.	Sorry, I couldn't find anyone called not read.	TEAMSACTION	teamsuser_openchat	Go to chat serve not read.	[]		Teams	Speech	1	1.13		
02f9a1ae-f48f-4210-8e78-7d571c15bec5	0	4/14/2020 6:08	user	What can I do?	unk_fv	NOTSURE	notsure_other	What can I do?	[]		Teams	Speech	9	1.13		
02f9cbab-2390-411b-bbfd-e5fd88710678	0	4/8/2020 19:04	user	Share the bake the potatoes deck.	OK, Is this the one you wanna pull up?	FILES	file_share	Share the <file_keyword>bake the potatoes</file_keyword> <file_type>deck</file_type>.	[]		Teams	Speech	1	1.13		
03003f83-8031-48e5-b34d-1bb452651b6e	0	4/5/2020 9:52	user	Good morning.	<speak version="1.0" xmlns="http://www.w3.org/2001/10/synthesis" xmlns:mstts="http://www.w3.org/2001/mstts" xml:lang="en-US">Morning! If you want to see what's on your schedule, just ask me.</speak> 	NOTSURE	other_domain	Good morning.	[]		Teams	Speech	11	1.13		
0304661a-7504-489d-905e-ddee0fa96455	0	4/24/2020 16:01	user	Navigate to coast.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Navigate to coast.	[]		Teams	Speech	1	1.13		
030a6988-37ca-4b61-bcc6-0d94d89f7992	0	4/2/2020 22:46	user	When is my next meeting with Drew and Venkatesh the senior software engineer?	Alright, Which Venkatesh the senior software engineer would you like?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Drew</contact_name> and <contact_name>Venkatesh</contact_name> the senior software engineer?	[]		Teams	Speech	1	1.13		
030ec440-b551-4af8-ac75-86ea5594c048	0	4/27/2020 9:50	user	What is my next meeting?		CALENDAR	find_calendar_entry	What is my <start_time>next</start_time> meeting?	[]		Teams	Speech	5	1.13		
030ec440-b551-4af8-ac75-86ea5594c048	1	4/27/2020 9:50	user_other		Alright.				[]		Teams	Speech	5	1.13		
030ec440-b551-4af8-ac75-86ea5594c048	2	4/27/2020 9:50	user_other		Next up, , at 3:30 PM, 1:1 [ Divij: Siddharth]				[]		Teams	Speech	5	1.13		
0316bcd0-ae64-4694-840f-28bc9bfb1f36	0	4/21/2020 6:02	user	Go to the gender slide.		INMEETING	goto_slide	Go to the <slide_name>gender</slide_name> slide.	[]		Teams	Speech	2	1.13		
031861c1-d714-4527-a9f7-20bf46ced0aa	0	4/13/2020 22:44	user	Send message to 4:00 PM meeting that today is Monday.	unk_fv	COMMUNICATION	send_text_meeting	Send message to <time>4:00 PM</time> meeting that <message>today is Monday</message>.	[]		Teams	Speech	1	1.13		
031ab7e3-a0bd-4132-a049-e09dca2fe822	0	4/14/2020 6:07	user	Cancel my meeting with Xue GAO.	OK, Which Xue GAO would you like?	CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name>Xue GAO</contact_name>.	[]		Teams	Speech	1	1.13		
031ab7e3-a0bd-4132-a049-e09dca2fe822	1	4/14/2020 6:07	user	The first one.		CALENDAR	delete_calendar_entry	The <position_ref>first one</position_ref>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
031ab7e3-a0bd-4132-a049-e09dca2fe822	2	4/14/2020 6:07	user_other		OK.				[]		Teams	Speech	1	1.13		1
031ab7e3-a0bd-4132-a049-e09dca2fe822	3	4/14/2020 6:07	user_other		I see test test test test test test test today at 4:00 PM. Should I decline this?				[]		Teams	Speech	1	1.13		1
031ab7e3-a0bd-4132-a049-e09dca2fe822	4	4/14/2020 6:07	user	Yes.		CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		1
031ab7e3-a0bd-4132-a049-e09dca2fe822	5	4/14/2020 6:07	user_other		OK, I declined that.				[]		Teams	Speech	1	1.13		1
031b61c0-a886-41ce-98da-40c8217016f2	0	4/4/2020 1:06	user	What do I have today?		CALENDAR	find_calendar_entry	What do I have <start_date>today</start_date>?	[]		Teams	Speech	35	1.13		
031b61c0-a886-41ce-98da-40c8217016f2	1	4/4/2020 1:06	user_other		I found 3 events for today.				[]		Teams	Speech	35	1.13		
031bacef-f8d6-4225-a9b8-424a734e1763	0	4/1/2020 18:42	user	Share the doc I was working on with good morning meeting.	Which Word doc should I share?	FILES	file_share	Share the <file_type>doc</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on with <sharetarget_name>good morning</sharetarget_name> <sharetarget_type>meeting</sharetarget_type>.	[]		Teams	Speech	1	1.13		
031c5277-b123-4c2b-9d2a-ac1345c6f0c4	0	4/1/2020 12:18	user	When is my next meeting with Jim Xu?	OK, Which Jim Xu would you like?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Jim Xu</contact_name>?	[]		Teams	Speech	5	1.13		
031c5277-b123-4c2b-9d2a-ac1345c6f0c4	1	4/1/2020 12:19	user_other		Next up with Jim Xu, tomorrow, at 8:30 AM, RE: CSDK merge weekly sync				[]		Teams	Speech	5	1.13		
0321ba4a-0cae-4017-93e2-ad5b3caf2061	0	4/14/2020 22:12	user	Hey Cortana move to the very first slide.	unk_fv	INMEETING	goto_slide	Hey Cortana move to the very <slide_number>first</slide_number> slide.	[]		Teams	Speech	1	1.13		
032b3550-2aac-40e6-90bf-ebe23f43b832	0	4/3/2020 0:06	user	Find messages for email school.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Find messages for email school.	[]		Teams	Speech	1	1.13		
032c24d3-be41-4420-836f-e09bbfec7f96	0	4/29/2020 10:06	user	With the meetings do I have today.		CALENDAR	find_calendar_entry	With the meetings do I have <start_date>today</start_date>.	[]		Teams	Speech	1	1.13		
032c24d3-be41-4420-836f-e09bbfec7f96	1	4/29/2020 10:06	user_other		OK.				[]		Teams	Speech	1	1.13		
032c24d3-be41-4420-836f-e09bbfec7f96	2	4/29/2020 10:06	user_other		I see 5 events for today.				[]		Teams	Speech	1	1.13		
0335c1e8-8a10-4550-a241-0e52a218dd02	0	4/29/2020 5:35	user	What meetings do I have on Friday?		CALENDAR	find_calendar_entry	What meetings do I have on <start_date>Friday</start_date>?	[]		Teams	Speech	10	1.13		
0335c1e8-8a10-4550-a241-0e52a218dd02	1	4/29/2020 5:35	user_other		OK.				[]		Teams	Speech	10	1.13		
0335c1e8-8a10-4550-a241-0e52a218dd02	2	4/29/2020 5:35	user_other		I'm finding 11 events for Friday.				[]		Teams	Speech	10	1.13		
03403725-ce31-471f-a4b8-b8f3adff40aa	0	4/23/2020 21:41	user	Show messages from Sharat.	Sorry, I'm not able to help with this one.	COMMUNICATION	query_message	Show messages from <from_contact_name>Sharat</from_contact_name>.	[]		Teams	Speech	1	1.13		
03429381-f983-4344-a659-f66f79bb2ee8	0	4/16/2020 21:01	user	Cancel my meeting at 2:00 o'clock.	Which one of your events should I remove?	CALENDAR	delete_calendar_entry	Cancel my meeting at <start_time>2:00</start_time> o'clock.	[]		Teams	Speech	1	1.13		
03429381-f983-4344-a659-f66f79bb2ee8	1	4/16/2020 21:01	user_other		Which event did you want to remove?				[]		Teams	Speech	1	1.13		
03429381-f983-4344-a659-f66f79bb2ee8	2	4/16/2020 21:01	user	Let me check.	Sorry, Which event did you want to remove?	CALENDAR	calendar_other	Let me check.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
03429381-f983-4344-a659-f66f79bb2ee8	3	4/16/2020 21:01	user_other		I'm sorry, I'm not getting it.				[]		Teams	Speech	1	1.13		
034eb311-eaf6-4423-bffd-28c983227638	0	4/28/2020 6:15	user	What do I have next week?		CALENDAR	find_calendar_entry	What do I have <start_date>next week</start_date>?	[]		Teams	Speech	4	1.13		
034eb311-eaf6-4423-bffd-28c983227638	1	4/28/2020 6:15	user_other		Alright.				[]		Teams	Speech	4	1.13		
034eb311-eaf6-4423-bffd-28c983227638	2	4/28/2020 6:15	user_other		I see 39 events for next week.				[]		Teams	Speech	4	1.13		
