ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	AppFlavor
ba896848-654d-452c-b8f6-cc8f3f06fdb6	0		user	Set up a meeting with Chad.		CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Chad</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
1a258ce5-3d09-4343-9272-bf66db79ff4b	0		user	Create a meeting with Lydia.		CALENDAR	create_calendar_entry	Create a meeting with <contact_name>Lydia</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
4ef4da00-8d14-4d26-b17c-1f9fd2a8d458	0		user	Create a meeting today.		CALENDAR	create_calendar_entry	Create a meeting <start_date>today</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
bcbaa428-51cc-4fa2-ae22-ecb4e450967f	0		user	Set up an appointment tomorrow at 5:00 PM.		CALENDAR	create_calendar_entry	Set up an appointment <start_date>tomorrow</start_date> at <start_time>5:00 PM</start_time>.	[]		OutlookVoiceSearch	Speech	1	1.13		
7834cab6-e39b-4345-aafb-986f0f1decab	0		user	Set up a meeting with Talon.		CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Talon</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a66abe6b-6ee2-43e4-881f-acd1891dde52	0		user	Set up a meeting with Nathan.		CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Nathan</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
80f63104-9c72-4b10-a17d-f113fdb7e069	0		user	Set up a meeting about model B.		CALENDAR	create_calendar_entry	Set up a meeting about <title>model B</title>.	[]		OutlookVoiceSearch	Speech	1	1.13		
83a36b50-b822-4cc3-bfdf-767ee7415a89	0		user	Create a doctors appointment.		CALENDAR	create_calendar_entry	Create a <title>doctors appointment</title>.	[]		OutlookVoiceSearch	Speech	1	1.13		
029104a4-10e2-4e6f-8d0f-2100750d66d4	0		user	Set up a meeting with Chad in the mid tomorrow.		CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Chad</contact_name> in the mid <start_date>tomorrow</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
5f7c53ec-4956-47b3-8509-e4e8bcd94acb	0		user	Create a meeting invite for Allison.		CALENDAR	create_calendar_entry	Create a meeting invite for <contact_name>Allison</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
b3d1f144-7cb9-4066-bb3a-2007a3ade757	0		user	Schedule a new meeting with Saku.		CALENDAR	create_calendar_entry	Schedule a new meeting with <contact_name>Saku</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
0e6f049c-5afd-4ff8-b125-0434626c9fc2	0		user	Add doctors appointment to my calendar.		CALENDAR	create_calendar_entry	Add <title>doctors appointment</title> to my calendar.	[]		OutlookVoiceSearch	Speech	1	1.13		
aa919096-f821-4846-a23f-0504e3b234b2	0		user	Create a meeting with Adarsh.		CALENDAR	create_calendar_entry	Create a meeting with <contact_name>Adarsh</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
3af96a68-5425-43bc-ab91-5093f8984a6f	0		user	Set up time with August for next Thursday.		CALENDAR	create_calendar_entry	Set up time with <contact_name>August</contact_name> for <start_date>next Thursday</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
8fccf3cc-e830-42ba-9ece-e6950de6701a	0		user	Set up a meeting with Jon.		CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Jon</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
695d7738-9f63-4d8a-8b93-1b6dd03737f1	0		user	Set up meeting with Allison.		CALENDAR	create_calendar_entry	Set up meeting with <contact_name>Allison</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
b859dd6f-195c-44bb-a059-737f643734e0	0		user	Schedule a new meeting.		CALENDAR	create_calendar_entry	Schedule a new meeting.	[]		OutlookVoiceSearch	Speech	1	1.13		
2bf62439-2aed-4a16-871f-c6faf1625d75	0		user	Create a meeting with Narendra.		CALENDAR	create_calendar_entry	Create a meeting with <contact_name>Narendra</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
44e0cb80-7797-44f6-8f70-0c7770815fda	0		user	Set up a meeting with Adarsh.		CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Adarsh</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
7581a056-12dd-4c2c-8a30-f87a54cf4c31	0		user	Set up a meeting.		CALENDAR	create_calendar_entry	Set up a meeting.	[]		OutlookVoiceSearch	Speech	1	1.13		
5e671e49-5b13-4379-b486-6c8a4a72efe7	0		user	Create a meeting with Beryl.		CALENDAR	create_calendar_entry	Create a meeting with <contact_name>Beryl</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
7b54d146-2025-431c-bce3-19847e64b184	0		user	Create a meeting with Rich.		CALENDAR	create_calendar_entry	Create a meeting with <contact_name>Rich</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
f983cd17-69ba-4a45-8a04-05390101f15f	0		user	Set up a meeting with Allison.		CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Allison</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
50d86330-bfea-4386-9da0-adff4c93784b	0		user	Set up a meeting with EMI.		CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>EMI</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
03da507a-250f-43c7-a9bd-1f8bbe7fbfcd	0		user	Right now we don't support meeting schedule set up a meeting at.		CALENDAR	create_calendar_entry	Right now we don't support meeting schedule set up a meeting at.	[]		OutlookVoiceSearch	Speech	1	1.13		
c440d92c-efee-4bd7-9523-ddc99cf99ca8	0		user	Create a meeting with this thread.		CALENDAR	create_calendar_entry	Create a meeting with this thread.	[]		OutlookVoiceSearch	Speech	1	1.13		
48677e1c-aee8-49e7-9ae4-0fbcc013cea8	0		user	Set up meeting with Carl.		CALENDAR	create_calendar_entry	Set up meeting with <contact_name>Carl</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
4dd38a9c-d2da-418a-a282-e0a222decff4	0		user	Now can fall into their marketing efforts around their printing devices so I set up meeting with Carl.		CALENDAR	create_calendar_entry	Now can fall into their marketing efforts around their printing devices so I set up meeting with <contact_name>Carl</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
adc6db79-46d8-4628-81b6-6a76a068c023	0		user	Set a meeting with Lydia tomorrow at 2:00 PM.		CALENDAR	create_calendar_entry	Set a meeting with <contact_name>Lydia</contact_name> <start_date>tomorrow</start_date> at <start_time>2:00 PM</start_time>.	[]		OutlookVoiceSearch	Speech	1	1.13		
2ae8c97f-282a-4813-8614-e65a82d07b2a	0		user	June 6th.		NOTSURE	ambiguous	June 6th.	[]		OutlookVoiceSearch	Speech	1	1.13		
434eeb55-9024-4852-be8b-e3a76ab8b3e4	0		user	Find me.		NOTSURE	ambiguous	Find me.	[]		OutlookVoiceSearch	Speech	1	1.13		
a278fadd-9601-43c5-897f-c364b7b669f4	0		user	Yiwen Wu.		NOTSURE	ambiguous	Yiwen Wu.	[]		OutlookVoiceSearch	Speech	1	1.13		
dfd5e455-df7e-4539-8e38-0da657c56e1b	0		user	Show me.		NOTSURE	ambiguous	Show me.	[]		OutlookVoiceSearch	Speech	1	1.13		
3d196b95-37a1-411f-ab74-11ea96ecbded	0		user	Rajesh Jha.		NOTSURE	ambiguous	Rajesh Jha.	[]		OutlookVoiceSearch	Speech	1	1.13		
3fba5fac-ec39-4ddf-83d6-28fb31009dfe	0		user	Give me John.		NOTSURE	ambiguous	Give me John.	[]		OutlookVoiceSearch	Speech	1	1.13		
ad6cc6cf-065a-483a-9ac7-1f39d84617fb	0		user	Find.		NOTSURE	ambiguous	Find.	[]		OutlookVoiceSearch	Speech	1	1.13		
3a593bb4-936f-4a0e-945b-88f42836192b	0		user	Expenses.		NOTSURE	ambiguous	Expenses.	[]		OutlookVoiceSearch	Speech	1	1.13		
33b0229f-6088-4fc8-a991-00dbb344cbc4	0		user	Jose contact information.		NOTSURE	ambiguous	Jose contact information.	[]		OutlookVoiceSearch	Speech	1	1.13		
ec096434-0cdd-41ea-b88b-2502178df982	0		user	Tomorrow at lunchtime.		NOTSURE	ambiguous	Tomorrow at lunchtime.	[]		OutlookVoiceSearch	Speech	1	1.13		
30124cc1-62f7-456a-931b-f19fde6fb84f	0		user	Shwetambari compact.		NOTSURE	ambiguous	Shwetambari compact.	[]		OutlookVoiceSearch	Speech	1	1.13		
f1e2e473-3811-436a-9e0a-e4a4fc607de6	0		user	Find Jose.		PEOPLE	search_people_by_name	Find <contact_name>Jose</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
50e079a9-e5fd-4253-9215-3561b935dd0d	0		user	Gaurav Anand.		PEOPLE	search_people_by_name	Gaurav Anand.	[]		OutlookVoiceSearch	Speech	1	1.13		
5f0f41ee-1d95-4b86-9db8-1b96c480268b	0		user	Find Dwight.		PEOPLE	search_people_by_name	Find <contact_name>Dwight</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
baccf34d-152e-4818-a75e-aa202771c615	0		user	Show me most about Gaurav.		PEOPLE	search_people_by_name	Show me most about <contact_name>Gaurav</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
59f71c3f-47c7-47c4-b097-4e3d268eb3e0	0		user	Who is Michael Anderson?		PEOPLE	search_people_by_name	Who is <contact_name>Michael Anderson</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
db5aad8b-ee43-41da-8022-ea564f6f77bf	0		user	Who is Jennifer?		PEOPLE	search_people_by_name	Who is <contact_name>Jennifer</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
83e5edbb-e105-4b9d-84ed-49a93cd1455f	0		user	Craig Miller.		PEOPLE	search_people_by_name	<contact_name>Craig Miller</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
fa2ca56a-a38d-46fe-98e8-59ef328b624e	0		user	Abraham profile.		PEOPLE	search_people_by_name	<contact_name>Abraham</contact_name> profile.	[]		OutlookVoiceSearch	Speech	1	1.13		
0e7fc980-7568-4f92-b869-fd8bb7e33fc9	0		user	Who's David Stewart?		PEOPLE	search_people_by_name	Who's <contact_name>David Stewart</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
6300fd7d-a0aa-4880-858d-1cbfd11f77b4	0		user	Ajoy Nandi.		PEOPLE	search_people_by_name	Ajoy Nandi.	[]		OutlookVoiceSearch	Speech	1	1.13		
e492fcb5-a257-4782-a50b-b0ac5e7a9a47	0		user	Who is Nitin?		PEOPLE	search_people_by_name	Who is <contact_name>Nitin</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
3bead2ac-083b-4169-baca-f3e9a9a30e69	0		user	Who's Steven Reese?		PEOPLE	search_people_by_name	Who's <contact_name>Steven Reese</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
69207f54-7560-4fda-8323-c10654279921	0		user	Find Ajoy.		PEOPLE	search_people_by_name	Find <contact_name>Ajoy</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
ce1d7814-dc05-4988-a5d5-f8c9405996bd	0		user	Who's Bill Morris?		PEOPLE	search_people_by_name	Who's <contact_name>Bill Morris</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
6bb33a83-ed17-40de-b76a-2a16d96aa3db	0		user	Find Katrina.		PEOPLE	search_people_by_name	Find <contact_name>Katrina</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
c5e66f27-84bf-4e44-b32e-c34276b7a078	0		user	Show files that has a century.		FILES	file_search	Show files that has a <file_keyword>century</file_keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
7937a635-14a6-43e3-8629-97ee4587a18e	0		user	Jose's files.		FILES	file_search	<contact_name>Jose</contact_name>'s files.	[]		OutlookVoiceSearch	Speech	1	1.13		
5ad37546-f19b-4808-8551-632651366cd9	0		user	Melissa Sims's files.		FILES	file_search	<contact_name>Melissa Sims</contact_name>'s files.	[]		OutlookVoiceSearch	Speech	1	1.13		
b73b7e4a-59d2-4da9-8b21-b8b6ecc894e1	0		user	PowerPoint deck on Ms Poll.		FILES	file_search	<file_type>PowerPoint deck</file_type> on <file_keyword>Ms Poll</file_keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
53665ebb-f850-4f57-86c2-cbbd39dbbadc	0		user	Answers 3S Answer mentation file.		FILES	file_search	<file_keyword>Answers 3S Answer mentation</file_keyword> file.	[]		OutlookVoiceSearch	Speech	1	1.13		
e82d205f-1e0d-41f1-a5e4-960b6ffdf78e	0		user	What's the last file from Rena?		FILES	file_search	What's the <order_ref>last</order_ref> file from <contact_name>Rena</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
a290e868-633e-47ca-94a6-7a9b017b6fcb	0		user	Show me the file that Vivek sent me.		FILES	file_search	Show me the file that <contact_name>Vivek</contact_name> <file_action>sent</file_action> <to_contact_name>me</to_contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
9fc6edb8-4af9-4882-967f-e64b9c4175eb	0		user	Document titled file for task bug.		FILES	file_search	Document titled <file_name>file for task bug</file_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
ece6261c-1b69-4cfe-a305-058095abf968	0		user	Document titled file for test dog.		FILES	file_search	Document titled <file_name>file for test dog</file_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a1424d80-f4ff-4aa3-8c31-0b2b76e9978a	0		user	Find Food for Children PPT.		FILES	file_search	Find <file_keyword>Food for Children</file_keyword> <file_type>PPT</file_type>.	[]		OutlookVoiceSearch	Speech	1	1.13		
e0848ddb-9d80-4cc4-af6e-51e9db29d5d2	0		user	Could you please show me the shiproom files?		FILES	file_search	Could you please show me the <file_keyword>shiproom</file_keyword> files?	[]		OutlookVoiceSearch	Speech	1	1.13		
98229903-2533-4c74-a3d4-8cdb00c92b39	0		user	Yiwen Wu's files.		FILES	file_search	<contact_name>Yiwen Wu</contact_name>'s files.	[]		OutlookVoiceSearch	Speech	1	1.13		
6b2b14d3-cb02-4a03-9f88-4b81283584e5	0		user	Show me the files that Ravi sent me yesterday.		FILES	file_search	Show me the files that <contact_name>Ravi</contact_name> <file_action>sent</file_action> <to_contact_name>me</to_contact_name> <date>yesterday</date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
06568a20-ced1-4951-bdf4-6a08eebbba20	0		user	Forward this to Enrique.		CALENDAR	add_attendee	Forward this to <contact_name>Enrique</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
9f7adfe1-cca4-4844-9564-fb7229dcf9e5	0		user	When's my next meeting?		CALENDAR	find_calendar_when	When's my <start_time>next</start_time> meeting?	[]		OutlookVoiceSearch	Speech	1	1.13		
cd55bf67-8f3f-446e-add7-e19e9421a047	0		user	When's the next ESC meeting?		CALENDAR	find_calendar_when	When's the <start_time>next</start_time> <title>ESC meeting</title>?	[]		OutlookVoiceSearch	Speech	1	1.13		
9fb3d908-73e7-4a79-b567-e3bb61a30eb2	0		user	When's my next meeting with my manager?		CALENDAR	find_calendar_when	When's my <start_time>next</start_time> meeting with my <relationship_name>manager</relationship_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
da409dce-1ad2-4d68-9c12-cb9cfa51e7eb	0		user	When is my next meeting with Tom Trimper?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Tom Trimper</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
ca9d8b00-5274-47d6-8069-15f11bab36e8	0		user	When is my next meeting with National fuel?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>National fuel</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
a6f1dd6c-522b-4096-8376-55d0c1e5a39d	0		user	When's my next meeting with Pat?		CALENDAR	find_calendar_when	When's my <start_time>next</start_time> meeting with <contact_name>Pat</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
e446efb5-546d-4161-b67e-b79b4221f2f5	0		user	When is my next meeting?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting?	[]		OutlookVoiceSearch	Speech	1	1.13		
2d05a568-fa79-4dd8-af79-822c7a14b38d	0		user	They will do whatever it higher for test dog.		NOTSURE	notsure_other	They will do whatever it higher for test dog.	[]		OutlookVoiceSearch	Speech	1	1.13		
62bf4689-690d-449c-b47e-743586a12773	0		user	What?		NOTSURE	notsure_other	What?	[]		OutlookVoiceSearch	Speech	1	1.13		
697fdfab-53da-492f-8aeb-35c31011da8d	0		user	Play mouse.		NOTSURE	notsure_other	Play mouse.	[]		OutlookVoiceSearch	Speech	1	1.13		
5cb6e91d-ffe4-4f0a-be07-e0287d58f720	0		user	Stevens form.		NOTSURE	notsure_other	Stevens form.	[]		OutlookVoiceSearch	Speech	1	1.13		
a6bd919a-c619-40b3-b293-90b447959460	0		user	Email Diego that I am running late.		NOTSURE	notsure_other	Email Diego that I am running late.	[]		OutlookVoiceSearch	Speech	1	1.13		
4d613313-f782-4c79-967c-d846dbb0f5b4	0		user	He's trying.		NOTSURE	notsure_other	He's trying.	[]		OutlookVoiceSearch	Speech	1	1.13		
547f5fc7-d0b4-414f-b563-0583c9b0d893	0		user	Have lunch?		NOTSURE	notsure_other	Have lunch?	[]		OutlookVoiceSearch	Speech	1	1.13		
39dc64f6-f107-4dfe-a042-d12b60e71031	0		user	Send myself an email.		NOTSURE	notsure_other	Send myself an email.	[]		OutlookVoiceSearch	Speech	1	1.13		
67b87261-02ba-4c0c-ab91-43023cd4ff56	0		user	What's up man?		NOTSURE	notsure_other	What's up man?	[]		OutlookVoiceSearch	Speech	1	1.13		
bfbae64a-a0d5-41a5-a164-3c684585f6be	0		user	I'm scared for damary information.		NOTSURE	notsure_other	I'm scared for damary information.	[]		OutlookVoiceSearch	Speech	1	1.13		
99835a23-265e-4804-8a0b-6fe783415e11	0		user	Email Talon.		NOTSURE	notsure_other	Email Talon.	[]		OutlookVoiceSearch	Speech	1	1.13		
b574d2e1-6c90-41fc-ad81-ced0d15630ab	0		user	PowerPoint.		NOTSURE	notsure_other	PowerPoint.	[]		OutlookVoiceSearch	Speech	1	1.13		
e24b1154-1a5a-49a4-9a92-24a36c294156	0		user	Close button.		NOTSURE	notsure_other	Close button.	[]		OutlookVoiceSearch	Speech	1	1.13		
aae5bdf2-42b1-4b47-a5fd-fcdf5211242a	0		user	Find time for me this afternoon at 4:00 PM for design review.		CALENDAR	check_availability	Find time for me <start_time>this afternoon</start_time> at <start_time>4:00 PM</start_time> for <title>design review</title>.	[]		OutlookVoiceSearch	Speech	1	1.13		
3e158a66-c4a9-4d4b-a275-edfa05b45326	0		user	Find time for me and Saketh to go over presentation.		CALENDAR	check_availability	Find time for me and <contact_name>Saketh</contact_name> to <title>go over presentation</title>.	[]		OutlookVoiceSearch	Speech	1	1.13		
ca0293c1-0d87-4180-95b3-281a6015f557	0		user	Find free time.		CALENDAR	check_availability	Find <availability>free</availability> time.	[]		OutlookVoiceSearch	Speech	1	1.13		
9bd74054-0a0e-4525-a059-8d745aaa6a7a	0		user	Find free time with Carlomagno.		CALENDAR	check_availability	Find <availability>free</availability> time with <contact_name>Carlomagno</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
39164499-3eab-43b7-8565-2d91267735cc	0		user	Yiwen was alias.		NOTSURE	non_sense	Yiwen was alias.	[]		OutlookVoiceSearch	Speech	1	1.13		
a27fc848-82e6-4d7d-a7c9-11e17980157a	0		user	Find Android test result present.		NOTSURE	non_sense	Find Android test result present.	[]		OutlookVoiceSearch	Speech	1	1.13		
a5c1043a-cc78-457d-ae23-e6289dc14ce2	0		user	UN serious.		NOTSURE	non_sense	UN serious.	[]		OutlookVoiceSearch	Speech	1	1.13		
834f861a-2227-4a9e-9759-67cdcb43d10e	0		user	Send email to your arm.		NOTSURE	non_sense	Send email to your arm.	[]		OutlookVoiceSearch	Speech	1	1.13		
bb344f09-962b-42ea-b22b-34490c522af9	0		user	Tally rough.		NOTSURE	non_sense	Tally rough.	[]		OutlookVoiceSearch	Speech	1	1.13		
cd0d05a9-d870-4ee6-8838-78dc260d4ef1	0		user	Making the first search.		NOTSURE	non_sense	Making the first search.	[]		OutlookVoiceSearch	Speech	1	1.13		
937601a6-559e-4612-9e00-7f268871f4a6	0		user	You mention.		NOTSURE	non_sense	You mention.	[]		OutlookVoiceSearch	Speech	1	1.13		
581c0f21-65c7-40e7-a9ca-b885a100ece6	0		user	Email Diego married Li.		NOTSURE	non_sense	Email Diego married Li.	[]		OutlookVoiceSearch	Speech	1	1.13		
9ea9f602-1f8a-4a11-bbb6-4ab2ff8abd48	0		user	The male with Venky and Bo.		NOTSURE	non_sense	The male with Venky and Bo.	[]		OutlookVoiceSearch	Speech	1	1.13		
74c0f288-33f2-40a5-b5aa-6e00cbe0fe71	0		user	Laconia you do what is your purpose in life the what wildlife demo.		NOTSURE	non_sense	Laconia you do what is your purpose in life the what wildlife demo.	[]		OutlookVoiceSearch	Speech	1	1.13		
c69734e9-5482-4a55-9f65-fd7c2fc66b68	0		user	Testing testing testing.		NOTSURE	non_sense	Testing testing testing.	[]		OutlookVoiceSearch	Speech	1	1.13		
92a4d40d-26dc-4df7-b82d-2ef5896faeb5	0		user	Lunch.		NOTSURE	non_sense	Lunch.	[]		OutlookVoiceSearch	Speech	1	1.13		
bdb2583c-8c19-4343-8ca2-345611e9558d	0		user	What is?		NOTSURE	non_sense	What is?	[]		OutlookVoiceSearch	Speech	1	1.13		
57b13007-e5ab-4483-9e5f-cc460ee1d5cd	0		user	When's David Stewart's next freeze time slot?		NOTSURE	non_sense	When's David Stewart's next freeze time slot?	[]		OutlookVoiceSearch	Speech	1	1.13		
5670b569-c5dc-48e1-bbc8-8d5ecf0e5d12	0		user	I know banana.		NOTSURE	non_sense	I know banana.	[]		OutlookVoiceSearch	Speech	1	1.13		
d5f25fa0-d694-4079-918d-c3e4a1dd8dde	0		user	Rainbow.		NOTSURE	non_sense	Rainbow.	[]		OutlookVoiceSearch	Speech	1	1.13		
3d7aa9a1-d8bc-489e-9f26-8b112618c66a	0		user	Press and hold.		NOTSURE	non_sense	Press and hold.	[]		OutlookVoiceSearch	Speech	1	1.13		
dc3cdaa0-1ff4-44e8-98ba-94e76849fefa	0		user	My recent files.		FILES	file_search	<contact_name>My</contact_name> <file_recency>recent</file_recency> files.	[]		OutlookVoiceSearch	Speech	1	1.13		
8179f437-1536-45ee-ad13-1c02f58b877b	0		user	Block time off.		CALENDAR	block_time	Block time off.	[]		OutlookVoiceSearch	Speech	1	1.13		
842fd4e7-3244-43e2-b39a-d627f0b6a38c	0		user	Who is my manager?		PEOPLE	search_org_chart	Who is my <relationship_name>manager</relationship_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
33db3926-b37b-4b3e-a6c0-c61a8c4843c3	0		user	Jose information.		PEOPLE	search_org_chart	<contact_name>Jose</contact_name> information.	[]		OutlookVoiceSearch	Speech	1	1.13		
95f7722c-2a91-4bfd-8354-d8026217a061	0		user	Share the Food for life PPT.		FILES	file_share	Share the <file_keyword>Food for life</file_keyword> <file_type>PPT</file_type>.	[]		OutlookVoiceSearch	Speech	1	1.13		
