id	query	intent	domain	QueryXml
0	naveen muktevi unsheared Uralian ptilinum attachment	file_search	files	<contact_name> naveen muktevi </contact_name> <file_keyword> unsheared Uralian ptilinum </file_keyword> <attachment> attachment </attachment>
0	reply to pascal mace regarding obelize underclothing	file_search	files	<email_state> reply </email_state> to <to_contact_name> pascal mace </to_contact_name> regarding <file_keyword> obelize underclothing </file_keyword>
0	michelle holm has attachment	file_search	files	<contact_name> michelle holm </contact_name> has <attachment> attachment </attachment>
0	to babafemi bulugbe with attachment	file_search	files	to <to_contact_name> babafemi bulugbe </to_contact_name> with <attachment> attachment </attachment>
0	i want to see wortley attachments with excel	file_search	files	i want to see <contact_name> wortley </contact_name> <attachment> attachments </attachment> with <file_type> excel </file_type>
0	from piyush ranjan with attachment about outlook dec	file_search	files	from <contact_name> piyush ranjan </contact_name> with <attachment> attachment </attachment> about <file_keyword> outlook dec </file_keyword>
0	attachments to ankur goel	file_search	files	<attachment> attachments </attachment> to <to_contact_name> ankur goel </to_contact_name>
0	Doc attachment from pruthvi chanumolu	file_search	files	<file_type> Doc </file_type> <attachment> attachment </attachment> from <contact_name> pruthvi chanumolu </contact_name>
0	file from masakazu narita with an attachment	file_search	files	 file  from <contact_name> masakazu narita </contact_name> with an <attachment> attachment </attachment>
0	from jan aarre about uxr with attachment last week	file_search	files	from <contact_name> jan aarre </contact_name> about <file_keyword> uxr </file_keyword> with <attachment> attachment </attachment> <start_date> last week </start_date>
0	to ayushi srivastava with better test attachment	file_search	files	to <to_contact_name> ayushi srivastava </to_contact_name> with <file_keyword> better test </file_keyword> <attachment> attachment </attachment>
0	attachment Docx hineman	file_search	files	<attachment> attachment </attachment> <file_type> Docx </file_type> <contact_name> hineman </contact_name>
0	from charina gundayao about read act compose with attachment	file_search	files	from <contact_name> charina gundayao </contact_name> about <file_keyword> read act compose </file_keyword> with <attachment> attachment </attachment>
0	messages to anagha clement with attachment	file_search	files	messages to <to_contact_name> anagha clement </to_contact_name> with <attachment> attachment </attachment>
0	file from tom friedlander with an attachment	file_search	files	 file  from <contact_name> tom friedlander </contact_name> with an <attachment> attachment </attachment>
0	open attachment	file_search	files	open <attachment> attachment </attachment>
0	to james dei attachment vstm	file_search	files	to <to_contact_name> james dei </to_contact_name> <attachment> attachment </attachment> <file_type> vstm </file_type>
0	to dad with presentation attachment	file_search	files	to <relationship_name_to> dad </relationship_name_to> with <file_type> presentation </file_type> <attachment> attachment </attachment>
0	relevance shiproom from shri with attachment from january 1 to january 5	file_search	files	<file_keyword> relevance shiproom </file_keyword> from <contact_name> shri </contact_name> with <attachment> attachment </attachment> from <start_date> january 1 </start_date> to <end_date> january 5 </end_date>
0	attachment from peter nahalka last week tdhs	file_search	files	<attachment> attachment </attachment> from <contact_name> peter nahalka </contact_name> <start_date> last week </start_date> <file_keyword> tdhs </file_keyword>
0	find attachment from badii vsdm	file_search	files	find <attachment> attachment </attachment> from <contact_name> badii </contact_name> <file_type> vsdm </file_type>
0	boss sent me an attachment regarding vcl 1 27	file_search	files	<relationship_name_from> boss </relationship_name_from> sent <relationship_name_to> me </relationship_name_to> an <attachment> attachment </attachment> regarding <file_keyword> vcl 1 27 </file_keyword>
0	may smart opportunity analysis from manju de silva with attachment	file_search	files	<start_date> may </start_date> <file_keyword> smart opportunity analysis </file_keyword> from <contact_name> manju de silva </contact_name> with <attachment> attachment </attachment>
0	rod angiectopia attachment from august 2017	file_search	files	<file_keyword> rod angiectopia </file_keyword> <attachment> attachment </attachment> from <start_date> august 2017 </start_date>
0	from peter bergen with attachment	file_search	files	from <contact_name> peter bergen </contact_name> <attachment> with attachment </attachment>
0	may Myxosporidiida from mahadeo with attachment	file_search	files	<start_date> may </start_date> <file_keyword> Myxosporidiida </file_keyword> from <contact_name> mahadeo </contact_name> with <attachment> attachment </attachment>
0	to rustam gulia with attachments	file_search	files	to <to_contact_name> rustam gulia </to_contact_name> with <attachment> attachments </attachment>
0	messages with attachment march 1 through march 10	file_search	files	messages with <attachment> attachment </attachment> <start_date> march 1 </start_date> through <end_date> march 10 </end_date>
0	from gustav kaleta excels attachments	file_search	files	from <contact_name> gustav kaleta </contact_name> <file_type> excels </file_type> <attachment> attachments </attachment>
0	to wayne gothard with attachment design nbest	file_search	files	to <to_contact_name> wayne gothard </to_contact_name> with <attachment> attachment </attachment> <file_keyword> design nbest </file_keyword>
0	show me latest docs attachments	file_search	files	show me <order_ref> latest </order_ref> <file_type> docs </file_type> <attachment> attachments </attachment>
0	attachment from bhanu prakash rectangulate	file_search	files	<attachment> attachment </attachment> from <contact_name> bhanu prakash </contact_name> <file_keyword> rectangulate </file_keyword>
0	sent to liedes with attachment	file_search	files	sent to <to_contact_name> liedes </to_contact_name> with <attachment> attachment </attachment>
0	niharika nerikaat sent to niharika nerikaat w niharika nerikaat th attachment	file_search	files	<contact_name> pinlac </contact_name> joemar </contact_name> niharika nerikaat </contact_name> sent to <contact_name> pinlac </contact_name> joemar </contact_name> niharika nerikaat </contact_name> with <attachment> attachment </attachment>
0	to ridhi jhavar attachments	file_search	files	to <to_contact_name> ridhi jhavar </to_contact_name> <attachment> attachments </attachment>
0	vatic attachments	file_search	files	<file_keyword> vatic </file_keyword> <attachment> attachments </attachment>
0	what attachments has kilicli sent	file_search	files	what <attachment> attachments </attachment> has <contact_name> kilicli </contact_name> sent
0	what is latest attachment that julio danoviz sent rick andring	file_search	files	what is <order_ref> latest </order_ref> <attachment> attachment </attachment> that <contact_name> julio danoviz </contact_name> sent <to_contact_name> rick andring </to_contact_name>
0	reply to serge evseev regarding suppering roughwrought	file_search	files	<email_state> reply </email_state> to <to_contact_name> serge evseev </to_contact_name> regarding <file_keyword> suppering roughwrought </file_keyword>
0	powerpoints attachment from dad	file_search	files	<file_type> powerpoints </file_type> <attachment> attachment </attachment> from <relationship_name_from> dad </relationship_name_from>
0	messages to harumi kuniyoshi with attachment	file_search	files	messages to <to_contact_name> harumi kuniyoshi </to_contact_name> with <attachment> attachment </attachment>
