show me attachment notebooks with mohd atif	FILES	show me <attachment> attachment </attachment> <file_type> notebooks </file_type> with <to_contact_name> mohd atif </to_contact_name>	file_search
powerpoint attachment from swadheen shukla	FILES	<file_type> powerpoint </file_type> <attachment> attachment </attachment> from <contact_name> swadheen shukla </contact_name>	file_search
divyansh agarwal attachments	FILES	<contact_name> divyansh agarwal </contact_name> <attachment> attachments </attachment>	file_search
crispex from november to december last year with attachment	FILES	<file_keyword> crispex </file_keyword> from <date> november </date> to <date> december </date> <date> last year </date> with <attachment> attachment </attachment>	file_search
attachment from arturo columna ortiz on cortana bug	FILES	<attachment> attachment </attachment> from <contact_name> arturo columna ortiz </contact_name> on <file_keyword> cortana bug </file_keyword>	file_search
all attachments from diana belen serra	FILES	all <attachment> attachments </attachment> from <contact_name> diana belen serra </contact_name>	file_search
what attachments has jan guttek sent	FILES	what <attachment> attachments </attachment> has <contact_name> jan guttek </contact_name> <file_action> sent </file_action>	file_search
messages from michal pietrzyk with ppt attachments	FILES	messages from <contact_name> michal pietrzyk </contact_name> with <file_type> ppt </file_type> <attachment> attachments </attachment>	file_search
show me most recent attachments sent by michael thackeray	FILES	show me most <file_recency> recent </file_recency> <attachment> attachments </attachment> <file_action> sent </file_action> by <contact_name> michael thackeray </contact_name>	file_search
attachment tsv from jorin mejia cardona	FILES	<attachment> attachment </attachment> <file_type> tsv </file_type> from <contact_name> jorin mejia cardona </contact_name>	file_search
what is recently attachment that javier aparisi valdes sent naga sushmitha mavilla	FILES	what is <file_recency> recently </file_recency> <attachment> attachment </attachment> that <contact_name> javier aparisi valdes </contact_name> <file_action> sent </file_action> <to_contact_name> naga sushmitha mavilla </to_contact_name>	file_search
look up attachments with ratin	FILES	look up <attachment> attachments </attachment> with <to_contact_name> ratin </to_contact_name>	file_search
milan beard attachments Ler unfittable	FILES	<contact_name> milan beard </contact_name> <attachment> attachments </attachment> <file_keyword> Ler unfittable </file_keyword>	file_search
attachments to simon richert	FILES	<attachment> attachments </attachment> to <to_contact_name> simon richert </to_contact_name>	file_search
find attachment from tenn pdf	FILES	find <attachment> attachment </attachment> from <contact_name> tenn </contact_name> <file_type> pdf </file_type>	file_search
don kirby OneNote attachments	FILES	<contact_name> don kirby </contact_name> <file_type> OneNote </file_type> <attachment> attachments </attachment>	file_search
thaker s attachments	FILES	<contact_name> thaker </contact_name> s <attachment> attachments </attachment>	file_search
to pam sallee attachment pager	FILES	to <to_contact_name> pam sallee </to_contact_name> <attachment> attachment </attachment> <file_keyword> pager </file_keyword>	file_search
find decks baluchitheria hannayite odontorrhagia wimpleless attachment sent to yamuna dandu	FILES	find <file_type> decks </file_type> <file_keyword> baluchitheria hannayite odontorrhagia wimpleless </file_keyword> <attachment> attachment </attachment> <file_action> sent </file_action> to <to_contact_name> yamuna dandu </to_contact_name>	file_search
to srikanth anthati with update jan 202011287 attachment	FILES	to <to_contact_name> srikanth anthati </to_contact_name> with <file_keyword> update jan 202011287 </file_keyword> <attachment> attachment </attachment>	file_search
attachment scorodite tigernut from anthony white	FILES	<attachment> attachment </attachment> <file_keyword> scorodite tigernut </file_keyword> from <contact_name> anthony white </contact_name>	file_search
to manjot attachment undoubtfully gasman entophytic adjoined	FILES	to <to_contact_name> manjot </to_contact_name> <attachment> attachment </attachment> <file_keyword> undoubtfully gasman entophytic adjoined </file_keyword>	file_search
messages to seay with attachment	FILES	messages to <to_contact_name> seay </to_contact_name> with <attachment> attachment </attachment>	file_search
find team cyrus skill45425 development vssm attachments from michael du	FILES	find <file_keyword> team cyrus skill45425 development </file_keyword> <file_type> vssm </file_type> <attachment> attachments </attachment> from <contact_name> michael du </contact_name>	file_search
gather ehud klein all attachments	FILES	gather <contact_name> ehud klein </contact_name> all <attachment> attachments </attachment>	file_search
mohana gubbala acronym answer74229 quality vsdm attachment	FILES	<contact_name> mohana gubbala </contact_name> <file_keyword> acronym answer74229 quality </file_keyword> <file_type> vsdm </file_type> <attachment> attachment </attachment>	file_search
attachment from stathas harley	FILES	<attachment> attachment </attachment> from <contact_name> stathas harley </contact_name>	file_search
powerpoint attachments from tufts	FILES	<file_type> powerpoint </file_type> <attachment> attachments </attachment> from <contact_name> tufts </contact_name>	file_search
from govert about signally antixerophthalmic coradicate allmouth with attachment	FILES	from <contact_name> govert </contact_name> about <file_keyword> signally antixerophthalmic coradicate allmouth </file_keyword> with <attachment> attachment </attachment>	file_search
backspang attachments from october to november	FILES	<file_keyword> backspang </file_keyword> <attachment> attachments </attachment> from <date> october </date> to <date> november </date>	file_search
ilango with attachment notebooks	FILES	<contact_name> ilango </contact_name> with <attachment> attachment </attachment> <file_type> notebooks </file_type>	file_search
vssx attachment	FILES	<file_type> vssx </file_type> <attachment> attachment </attachment>	file_search
to wieser attachment msai72510 csi directors	FILES	to <to_contact_name> wieser </to_contact_name> <attachment> attachment </attachment> <file_keyword> msai72510 csi directors </file_keyword>	file_search
attachment to neetu yadav	FILES	<attachment> attachment </attachment> to <to_contact_name> neetu yadav </to_contact_name>	file_search
workbook hasattachmentstrue	FILES	<file_type> workbook </file_type> hasattachmentstrue	file_search
from sullivan attachments	FILES	from <contact_name> sullivan </contact_name> <attachment> attachments </attachment>	file_search
apperceptionist urogenous attachment	FILES	<file_keyword> apperceptionist urogenous </file_keyword> <attachment> attachment </attachment>	file_search
attachment with vstm	FILES	<attachment> attachment </attachment> with <file_type> vstm </file_type>	file_search
yi luo bsod minidump presentations attachment	FILES	<contact_name> yi luo </contact_name> <file_keyword> bsod minidump </file_keyword> <file_type> presentations </file_type> <attachment> attachment </attachment>	file_search
tejasvi kukreja sent branden an attachment regarding Amphioxi presolve	FILES	<contact_name> tejasvi kukreja </contact_name> <file_action> sent </file_action> <to_contact_name> branden </to_contact_name> an <attachment> attachment </attachment> regarding <file_keyword> Amphioxi presolve </file_keyword>	file_search
sending some attachment to gwertzman	FILES	sending some <attachment> attachment </attachment> to <to_contact_name> gwertzman </to_contact_name>	file_search
kaska attachments from eligibility api	FILES	<contact_name> kaska </contact_name> <attachment> attachments </attachment> from <file_keyword> eligibility api </file_keyword>	file_search
show me most recent attachments sent by paul macharia	FILES	show me most <file_recency> recent </file_recency> <attachment> attachments </attachment> <file_action> sent </file_action> by <contact_name> paul macharia </contact_name>	file_search
teams picker with attachments from march to april	FILES	<file_keyword> teams picker </file_keyword> with <attachment> attachments </attachment> from <date> march </date> to <date> april </date>	file_search
