ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency
Teams5f90c9a7-55fa-4611-861e-b8ee8a7002ea	0	9/2/2019 4:06	user	Cortana. Now I need to be in use or stops Bella stop spelled it enforce. What's it been so she don't need to overdo boy dollar.	NOTSURE	notsure_not_judged	cortana. now i need to be in use or stops bella stop spelled it enforce. what's it been so she don't need to overdo boy dollar	[]				1
Teams7a64e52b-df63-40f5-bac0-2ae283ee6494	0	9/23/2019 5:19	user	Who is PA you L.	NOTSURE	notsure_not_judged	Who is PA you L.	[]				1
Teams52f67b1c-d680-4e25-bfa5-594c6deb3866	0	9/4/2019 17:55	user	Hey Cortana. What is the difference between a crocodile and an alligator?	NOTSURE	notsure_not_judged	hey cortana. what is the difference between a crocodile and an alligator	[]				2
Teams2077788e-20d1-47ff-95cd-57990aa9aa40	0	9/20/2019 22:33	user	Pull up the under.	NOTSURE	notsure_not_judged	pull up the under	[]				1
Teams7a17de2e-d1aa-4d8d-8149-478be5b631cf	0	9/2/2019 7:15	user	Hey Cortana or do I have to do?	NOTSURE	notsure_not_judged	Hey Cortana or do I have to do?	[]				1
Teams960acf19-5447-4c53-8345-20f86e1f7a8d	0	9/21/2019 3:12	user	I can't get to the Internet.	NOTSURE	notsure_not_judged	i can't get to the internet	[]				1
Teams561a4267-df32-4d6e-af9d-6b5a1fe967a6	0	9/20/2019 8:38	user	Daniel.	NOTSURE	notsure_not_judged	Daniel.	[]				4
Teams753d429d-84b7-437a-95ab-8e115158d73f	0	9/16/2019 18:58	user	How do I have right now?	NOTSURE	notsure_not_judged	How do I have right now?	[]				1
Teamseff061b1-82d6-4cce-bb89-1a77a04b58a0	0	9/20/2019 22:34	user	Hey Cortana, he said that.	NOTSURE	notsure_not_judged	hey cortana, he said that	[]				1
Teams1fac65d2-76b1-4c89-bce1-fccc4bfa557a	0	9/10/2019 8:11	user	Hey Cortana tomorrow.	NOTSURE	notsure_not_judged	hey cortana tomorrow	[]				1
Teamsfd4a5f1b-23ae-41ea-a1aa-a447dd7bdc2f	0	9/3/2019 22:28	user	Don't score.	NOTSURE	notsure_not_judged	don't score	[]				1
Teamsf9b3b850-fa3c-4c9e-854e-7fa9f4aed548	0	9/30/2019 5:21	user	What's up?	NOTSURE	notsure_not_judged	what's up	[]				6
Teamsd61d759b-feb1-4015-97ce-2254cea3b223	0	9/11/2019 16:57	user	Cortana ask a diss Ella, how are you?	NOTSURE	notsure_not_judged	cortana ask a diss ella, how are you	[]				1
Teams374bf507-cbb4-419a-882b-4a3f8cfa556b	0	9/10/2019 18:16	user	Hey Cortana, who am I?	NOTSURE	notsure_not_judged	hey cortana, who am i	[]				1
Teams6b4661b3-8a90-4fb3-bedf-4e9ce983c766	0	9/5/2019 17:59	user	Hey Cortana, what is the weather like right now?	NOTSURE	notsure_not_judged	hey cortana, what is the weather like right now	[]				1
Teams9f130efe-b2a6-4a65-a1fe-23e27a27e2c3	0	9/4/2019 17:25	user	Hey Cortana, turn off my outlet.	NOTSURE	notsure_not_judged	hey cortana, turn off my outlet	[]				1
Teams53ef8413-de35-4a87-9436-64ee5ac6173e	0	9/23/2019 9:38	user	Hey Cortana, sure.	NOTSURE	notsure_not_judged	hey cortana, sure	[]				2
Teamsfc84d573-870f-4083-8ae0-c2755236ecad	0	9/3/2019 12:23	user	Hey Cortana weather.	NOTSURE	notsure_not_judged	hey cortana weather	[]				1
Teams46d579b7-e5b0-4ef5-85bb-eadbb637d8a5	0	9/11/2019 14:21	user	No.	NOTSURE	notsure_not_judged	no	[]				2
Teams8066107e-b0cb-42c5-8aab-281ba276f6cc	0	9/1/2019 13:42	user	Test adaptive.	NOTSURE	notsure_not_judged	test adaptive	[]				5
Teams40ca0bd4-ee8a-49c3-8cfb-528027282de4	0	9/12/2019 8:25	user	Open settings.	NOTSURE	notsure_not_judged	open settings	[]				8
Teamsbf6ae2ee-f3fa-44e1-80a9-8cc3e35d5e79	0	9/9/2019 6:05	user	Hey Cortana down.	NOTSURE	notsure_not_judged	hey cortana down	[]				1
Teams28ac9b9f-3052-432a-864c-58ffe9e243a0	0	9/19/2019 4:11	user	Cortana. Yeah.	NOTSURE	notsure_not_judged	cortana. yeah	[]				1
Teams7cdc867a-6d51-455b-adc6-433f5337f1ed	0	9/19/2019 0:29	user	At 425-501-6637 demeaning.	NOTSURE	notsure_not_judged	At 425-501-6637 demeaning.	[]				1
Teams916b6b6a-5449-4187-ab87-3fd8f6bfb02b	0	9/6/2019 9:57	user	Hey Cortana first one.	NOTSURE	notsure_not_judged	hey cortana first one	[]				1
Teams9c173c55-3949-48d3-b86e-6309e0f1ebcb	0	9/9/2019 10:31	user	Cortana, let's uh huh.	NOTSURE	notsure_not_judged	cortana, let's uh huh	[]				1
Teams45e47139-c382-40e5-83e3-01f158a23f07	0	9/14/2019 2:26	user	Open Q4 ship room.	NOTSURE	notsure_not_judged	open q4 ship room	[]				1
Teamsb76a7578-14d6-42c7-868d-938bdad32cd8	0	9/4/2019 8:29	user	Is next.	NOTSURE	notsure_not_judged	is next	[]				1
Teams4e85148c-e50c-4546-b619-cfe1118aa832	0	9/4/2019 11:13	user	I meant it done claim.	NOTSURE	notsure_not_judged	i meant it done claim	[]				1
Teamsd41158a8-f901-4414-90db-ab29dde251cf	0	9/16/2019 10:57	user	Open fire.	NOTSURE	notsure_not_judged	open fire	[]				5
Teamsf2e0d028-a1a4-42cc-8fa8-8536551e990b	0	9/6/2019 1:41	user	What's the weather like?	NOTSURE	notsure_not_judged	what's the weather like	[]				6
Teams3cb4484f-9fbd-4a97-a165-7f0961d65797	0	9/19/2019 11:29	user	Hey Cortana pause.	NOTSURE	notsure_not_judged	hey cortana pause	[]				2
Teams4270aae3-c054-4e2c-8d59-d9a5831dbeef	0	9/6/2019 1:00	user	Hey Cortana right now.	NOTSURE	notsure_not_judged	hey cortana right now	[]				1
Teams69c7f92e-9565-4b12-875b-fd54ecf0381d	0	9/18/2019 21:42	user	Open photo.	NOTSURE	notsure_not_judged	Open photo.	[]				1
Teamsb243f7e4-43c8-435a-b266-0b1a5e0998fc	0	9/20/2019 1:46	user	New York weather.	NOTSURE	notsure_not_judged	new york weather	[]				5
Teams73a9d0ef-4174-4ed0-b491-efe695fbd4e4	0	9/19/2019 5:34	user	Hey Cortana, what kind?	NOTSURE	notsure_not_judged	hey cortana, what kind	[]				1
Teams09317f0b-e131-49b1-9491-bfa45cdcdcdc	0	9/27/2019 22:44	user	What is the time?	NOTSURE	notsure_not_judged	what is the time	[]				1
Teams2e5e4076-b020-425e-9876-f723115f4ca4	0	9/18/2019 7:33	user	100	NOTSURE	notsure_not_judged	100	[]				1
Teamsea3dca70-e6a9-4b14-9d90-c50a3e6101ff	0	9/18/2019 3:52	user	It is not rounded.	NOTSURE	notsure_not_judged	it is not rounded	[]				1
Teams84196eb0-e4ea-4088-81df-642eab19f234	0	9/11/2019 6:15	user	Open simple dialogues.	NOTSURE	notsure_not_judged	open simple dialogues	[]				1
Teams1e9d200d-c80d-48c7-b063-7562be82abb3	0	9/18/2019 11:06	user	Open Cortana and.	NOTSURE	notsure_not_judged	open cortana and	[]				1
Teamscce02925-088f-435c-8912-ce44bf1c8d65	0	9/4/2019 6:44	user	Yes.	NOTSURE	notsure_not_judged	yes	[]				4
Teamsd9e4bf68-6436-47cd-95aa-9aa9fd8eceea	0	9/6/2019 18:57	user	Hey Cortana, what do you think of Cortana?	NOTSURE	notsure_not_judged	hey cortana, what do you think of cortana	[]				1
Teams6043ce53-8f6e-476f-b3c6-b81009733d92	0	9/19/2019 4:19	user	Why can't do?	NOTSURE	notsure_not_judged	why can't do	[]				1
Teams7b5d8367-4272-445c-ac88-833396d3584c	0	9/16/2019 2:22	user	Danny.	NOTSURE	notsure_not_judged	danny	[]				1
Teams43bdcdf0-06b3-4861-a081-4475cb211ec3	0	9/20/2019 7:57	user	Hey Cortana. Hello Hello Hello Hello.	NOTSURE	notsure_not_judged	hey cortana. hello hello hello hello	[]				1
Teamsf6bc0a8f-ef32-4ce7-909f-12b1b94a0fdc	0	9/3/2019 21:44	user	Hey Cortana. What is Sauerwein?	NOTSURE	notsure_not_judged	hey cortana. what is sauerwein	[]				1
Teams4d75cba6-9e7a-4978-a1cb-ffc5d7a58f8c	0	9/30/2019 17:53	user	His blob.	NOTSURE	notsure_not_judged	his blob	[]				1
Teams16a092ee-2782-4c61-a342-92be21372fd9	0	9/9/2019 2:44	user	Shut up.	NOTSURE	notsure_not_judged	shut up	[]				2
Teams5c1cbe2b-a128-406e-bb60-e24b9bacb3d5	0	9/18/2019 7:14	user	I can't get to the Internet right now. Check your connection or try again in a little bit.	NOTSURE	notsure_not_judged	i can't get to the internet right now. check your connection or try again in a little bit	[]				3
Teamsd352ac2f-79a3-4ac6-b16c-672c7acb4dde	0	9/6/2019 19:55	user	Hey Cortana, political news around the world.	NOTSURE	notsure_not_judged	hey cortana, political news around the world	[]				2
Teamsb21dd861-36fb-48d1-a3e5-af12662fda1d	0	9/13/2019 1:03	user	Open Lu annotation guidelines.	NOTSURE	notsure_not_judged	Open Lu annotation guidelines.	[]				1
Teams2f61f68b-0a4d-428c-a46c-bcda2b3ef045	0	9/11/2019 7:06	user	Open refill.	NOTSURE	notsure_not_judged	open refill	[]				1
Teams4fa192b4-2bb2-4693-8dd7-3eabdeee0606	0	9/26/2019 1:24	user	Cortana in Cortana an like here is this where we want to have a Commute sort of product and such an important part of Commute and we want to have a PM1 sort of drive it. Do you want to take that risk?	NOTSURE	notsure_not_judged	cortana in cortana an like here is this where we want to have a commute sort of product and such an important part of commute and we want to have a pm1 sort of drive it. do you want to take that risk	[]				1
Teams6e9c2542-44b1-473e-bbd2-38cbce6253da	0	9/10/2019 18:09	user	Cortana Arriva message.	NOTSURE	notsure_not_judged	cortana arriva message	[]				1
Teams3e2e4914-c955-47f7-9886-49ffe47a6213	0	9/20/2019 3:42	user	Who is chief?	NOTSURE	notsure_not_judged	Who is chief?	[]				1
Teamsc4df5b0d-f52b-4f96-a441-08c665462b44	0	9/20/2019 9:04	user	I don't.	NOTSURE	notsure_not_judged	i don't	[]				1
Teams678bf019-61bd-4f8b-8616-7a877f33f2ec	0	9/6/2019 19:07	user	Hey Cortana. What is the song that went viral?	NOTSURE	notsure_not_judged	hey cortana. what is the song that went viral	[]				1
Teams0fb71ba6-8479-45b1-8860-d4954df9e5b9	0	9/6/2019 19:38	user	Darren.	NOTSURE	notsure_not_judged	darren	[]				1
Teams07d512fa-3951-4888-8e42-66cce390262f	0	9/11/2019 6:14	user	Shot.	NOTSURE	notsure_not_judged	shot	[]				1
Teamsc1b2b481-100a-4ce5-b23a-42b2ebf8edfa	0	9/25/2019 18:04	user	When Zaks.	NOTSURE	notsure_not_judged	when zaks	[]				1
Teamsfbd23e8d-4d41-4ac1-829a-74521ef58f3c	0	9/11/2019 12:52	user	Me where I was mentioned.	NOTSURE	notsure_not_judged	me where i was mentioned	[]				1
Teams77c266e6-9e88-4ebd-876e-51259a11b779	0	9/5/2019 12:14	user	Who is heavy?	NOTSURE	notsure_not_judged	who is heavy	[]				1
Teams876611e7-2dd5-4431-a8f0-c5c6c2bd23da	0	9/24/2019 3:23	user	Tell red.	NOTSURE	notsure_not_judged	Tell red.	[]				1
Teams635af9ba-1cee-4bd9-9138-d68a7db10a48	0	9/27/2019 5:38	user	Cortana. So the FRE, but it was strange. I saw the FRE and then I said Not now, but it's still invoke Cortana.	NOTSURE	notsure_not_judged	cortana. so the fre, but it was strange. i saw the fre and then i said not now, but it's still invoke cortana	[]				1
Teams4e3e9904-fe26-40e8-999b-6dc0c5a3b1e7	0	9/9/2019 6:33	user	What's the news Phone number?	NOTSURE	notsure_not_judged	what's the news phone number	[]				1
Teams2e2dd9a0-a107-4dee-b924-100f6d3a1c37	0	9/18/2019 11:10	user	Open CA support actually.	NOTSURE	notsure_not_judged	open ca support actually	[]				1
Teams7ed89e38-a81d-4cd1-844e-d8b23fa9eb56	0	9/6/2019 8:30	user	God import you.	NOTSURE	notsure_not_judged	god import you	[]				1
Teams14b7a843-e1a2-4dd8-9f73-99e26999d3c9	0	9/17/2019 9:57	user	Back.	NOTSURE	notsure_not_judged	back	[]				1
Teams92f84980-713f-4820-856e-579fe5df50c1	0	9/6/2019 21:30	user	Hey Cortana. Thank you for being nice today.	NOTSURE	notsure_not_judged	hey cortana. thank you for being nice today	[]				1
Teamsd6850ce2-8312-4c92-ac79-b78ddbd63e11	0	9/18/2019 7:53	user	Hey Cortana, sure days to help.	NOTSURE	notsure_not_judged	hey cortana, sure days to help	[]				1
Teamsd22908e9-e72c-45ad-9e75-7150cc8c2490	0	9/29/2019 7:23	user	Hey Cortana. Send an email to Jingyi.	NOTSURE	notsure_not_judged	hey cortana. send an email to jingyi	[]				1
Teams5b386db0-0be4-4b2c-b8d3-f7ab77338591	0	9/26/2019 14:25	user	Thank you.	NOTSURE	notsure_not_judged	thank you	[]				6
Teams3e405122-09a9-4ed8-99eb-31004e5ac50b	0	9/20/2019 0:57	user	He's in the connection established already.	NOTSURE	notsure_not_judged	he's in the connection established already	[]				1
Teamsa59e454a-24bd-45f5-90a9-fa7e2c2ade27	0	9/4/2019 6:54	user	I need a question.	NOTSURE	notsure_not_judged	i need a question	[]				1
Teams2406f470-384e-467a-a5b5-bfdddf868852	0	9/11/2019 11:29	user	What's my?	NOTSURE	notsure_not_judged	what's my	[]				1
Teamsc92d8642-d09d-4a1b-8b07-397f4b5664f8	0	9/16/2019 1:58	user	Open up there.	NOTSURE	notsure_not_judged	Open up there.	[]				1
Teams6915c104-def6-458b-b5ba-30f251b228b5	0	9/12/2019 6:44	user	Explain.	NOTSURE	notsure_not_judged	explain	[]				1
Teams17e26278-05b0-46d7-a5e6-c4d15bd29e41	0	9/6/2019 18:27	user	Testing 123.	NOTSURE	notsure_not_judged	testing 123	[]				2
Teams34981a6b-2209-468a-9729-7e924d396d06	0	9/18/2019 3:56	user	It is being consuming attachment.	NOTSURE	notsure_not_judged	it is being consuming attachment	[]				1
Teams7e8a2898-9ef3-4ec8-a7ac-aec00ff3fe3f	0	9/12/2019 20:40	user	Sarah first gear with scare hosting daily scrum meeting.	NOTSURE	notsure_not_judged	sarah first gear with scare hosting daily scrum meeting	[]				1
Teams3ca01d63-dae8-4649-82d9-c075d8bafd3a	0	9/19/2019 17:55	user	Cortana sorry, Cortana was listening.	NOTSURE	notsure_not_judged	cortana sorry, cortana was listening	[]				1
Teams377de689-af2b-43f3-81d2-8b5438120edd	0	9/5/2019 12:30	user	How do you create a skill?	NOTSURE	notsure_not_judged	how do you create a skill	[]				1
Teams14416cec-75cf-4d8d-98bc-2915d46a4ac5	0	9/12/2019 14:35	user	Cortana louder.	NOTSURE	notsure_not_judged	cortana louder	[]				1
Teams426d2c7b-8fa0-4916-b841-ec6a5ba8d5dc	0	9/26/2019 19:39	user	We should close the bug because from the discovery building, the bug is not.	NOTSURE	notsure_not_judged	we should close the bug because from the discovery building, the bug is not	[]				1
Teams30e53a7a-deba-4073-bbef-1903d1aaf5a5	0	9/6/2019 22:19	user	Cortana correct?	NOTSURE	notsure_not_judged	cortana correct	[]				1
Teams84c9793f-c856-4437-880a-d55f7d919331	0	9/18/2019 7:11	user	Yep.	NOTSURE	notsure_not_judged	yep	[]				1
Teams5c0a2356-fb25-4181-a740-45f1c73b03f5	0	9/16/2019 20:43	user	I can't get to the Internet right now. Check your connection or.	NOTSURE	notsure_not_judged	i can't get to the internet right now. check your connection or	[]				1
Teams406e0b98-4430-4c0f-a5e5-bf45105ffddd	0	9/24/2019 20:33	user	I got this one.	NOTSURE	notsure_not_judged	i got this one	[]				1
Teams8f99752c-8f4e-4b49-b544-19ab5d65890e	0	9/18/2019 17:04	user	SECIPC.	NOTSURE	notsure_not_judged	secipc	[]				1
Teams85cba0a5-1009-4f8d-8ac2-f776e702e543	0	9/27/2019 4:06	user	In the whole country.	NOTSURE	notsure_not_judged	in the whole country	[]				1
Teams835a95a9-8b88-469c-aa8e-49b056887b98	0	9/23/2019 23:49	user	Hey Cortana, how much does a BMW M4 cost?	NOTSURE	notsure_not_judged	hey cortana, how much does a bmw m4 cost	[]				1
Teamsab23584c-802c-42fb-b504-1cd16943d329	0	9/3/2019 7:32	user	Just hello.	NOTSURE	notsure_not_judged	just hello	[]				1
Teams10f48c86-57ae-4901-836b-6e1683a94706	0	9/15/2019 7:13	user	Open themes. Capacity planning.	NOTSURE	notsure_not_judged	open themes. capacity planning	[]				1
Teams1fc6c786-d152-457f-8590-fc5ee072b3aa	0	9/12/2019 2:57	user	Can't see works test.	NOTSURE	notsure_not_judged	can't see works test	[]				1
Teams63eb0de3-8d51-4e1d-a78f-5e5af81f4f76	0	9/11/2019 10:32	user	Do you think we're ready on the ice car?	NOTSURE	notsure_not_judged	do you think we're ready on the ice car	[]				1
Teams0d2125c7-ba18-47d1-bf34-4185df98bf69	0	9/6/2019 19:30	user	Hey Cortana news for Riverside, CA.	NOTSURE	notsure_not_judged	hey cortana news for riverside, ca	[]				2
Teamsfb5f442d-ab8d-4c97-bf36-c4611ddee39e	0	9/19/2019 9:22	user	Sure. PDP file to Poland.	NOTSURE	notsure_not_judged	Sure. PDP file to Poland.	[]				1
Teams9f7495fe-79cf-4c30-b0b6-c24d2ff65b1a	0	9/10/2019 11:00	user	Cortana Hall, one with her.	NOTSURE	notsure_not_judged	cortana hall, one with her	[]				1
Teams60e88c26-a616-4fa1-95e2-c9d144b74702	0	9/6/2019 19:16	user	Hey Cortana joy.	NOTSURE	notsure_not_judged	hey cortana joy	[]				1
Teamsd71977c0-333e-4d28-9875-04d67be1e09a	0	9/18/2019 13:49	user	How are you?	NOTSURE	notsure_not_judged	how are you	[]				5
Teamsf2b93009-ce89-4ca0-bac8-6ddbf09892bd	0	9/19/2019 6:10	user	Hey Cortana. Send feedback.	NOTSURE	notsure_not_judged	hey cortana. send feedback	[]				11
Teams75636f82-a1ef-4538-8257-032f20fd72a1	0	9/2/2019 5:03	user	Open fail.	NOTSURE	notsure_not_judged	open fail	[]				2
Teams9e2b6406-8dc9-4929-b3a0-3ae51bd2bd3b	0	9/30/2019 20:35	user	Hey Cortana. How do I do that?	NOTSURE	notsure_not_judged	hey cortana. how do i do that	[]				1
Teams369bcd05-a53b-4485-b252-fbbc118de732	0	9/3/2019 2:42	user	Translator.	NOTSURE	notsure_not_judged	translator	[]				1
Teamsd07eff01-75dc-47af-a86e-860b4b6d2bc1	0	9/13/2019 18:05	user	What's the weather like right now	NOTSURE	notsure_not_judged	what's the weather like right now	[]				2
Teams3523793a-6903-4bbd-9b96-4b74c085e711	0	9/23/2019 9:38	user	Cortana password?	NOTSURE	notsure_not_judged	cortana password	[]				1
Teamsb3ac031b-e427-4f93-bc54-5e9869fba3e0	0	9/23/2019 10:25	user	Most.	NOTSURE	notsure_not_judged	most	[]				1
Teamsf01eb4a1-7b11-4c13-8f3e-e9da5bd51f20	0	9/6/2019 4:05	user	Hey Cortana. Hi Cortana.	NOTSURE	notsure_not_judged	hey cortana. hi cortana	[]				1
Teams6b44187e-fc83-4b9c-99d3-c14bf5a82ec2	0	9/10/2019 23:30	user	You mean this one?	NOTSURE	notsure_not_judged	you mean this one	[]				1
Teams503879e2-e20c-457e-9bb7-de188debe7a4	0	9/20/2019 9:17	user	Who is the gym?	NOTSURE	notsure_not_judged	who is the gym	[]				1
Teamsb50a332c-d053-408c-bf82-5b6303f40046	0	9/23/2019 18:28	user	Cortana. Hey user research tack.	NOTSURE	notsure_not_judged	cortana. hey user research tack	[]				1
Teamsad215b0a-cd8b-43ac-ac8a-4cc9245dc0af	0	9/10/2019 7:46	user	Hey Cortana. What is the gym in my lady?	NOTSURE	notsure_not_judged	hey cortana. what is the gym in my lady	[]				1
Teams400f7389-1d96-4150-af46-3f1b3f593a6e	0	9/18/2019 12:37	user	Hey Cortana, join my.	NOTSURE	notsure_not_judged	Hey Cortana, join my.	[]				1
Teamsa046efaa-516b-4543-886c-febc9db20c44	0	9/27/2019 7:16	user	Turn.	NOTSURE	notsure_not_judged	turn	[]				1
Teams1ed4bcf0-35a8-498d-ae96-c384e0ce9e96	0	9/16/2019 5:50	user	Snowmelt mobile shoreline.	NOTSURE	notsure_not_judged	snowmelt mobile shoreline	[]				1
Teams2002145c-c36f-47a2-b68e-85d136bf9c3c	0	9/23/2019 18:11	user	Uh, first time here.	NOTSURE	notsure_not_judged	uh, first time here	[]				1
Teams7d417068-abb2-4ffe-b310-9c1777c1c99a	0	9/9/2019 16:52	user	Beauty.	NOTSURE	notsure_not_judged	beauty	[]				1
Teams1a89da2e-d456-41fa-a718-ee76c8e21009	0	9/5/2019 5:31	user	So we should talk about that. So let's let's assume for a second because there really isn't.	NOTSURE	notsure_not_judged	so we should talk about that. so let's let's assume for a second because there really isn't	[]				1
Teams7f7ad8d2-1783-4d47-8d07-2e864b47b72c	0	9/19/2019 3:37	user	Who is	NOTSURE	notsure_not_judged	Who is	[]				1
Teams2341ed7a-1f7f-4217-98ca-fb3e8d9f227d	0	9/16/2019 22:10	user	Hey Cortana. Share testing.	NOTSURE	notsure_not_judged	hey cortana. share testing	[]				1
Teamsb3b1d13f-36de-441a-b0af-0ccee3c6153e	0	9/30/2019 23:09	user	I can't get the Internet right now. Check your connection or.	NOTSURE	notsure_not_judged	i can't get the internet right now. check your connection or	[]				1
Teamsb6855c79-a466-4a75-92c6-5c93cdf52668	0	9/18/2019 11:04	user	Open site answer demo.	NOTSURE	notsure_not_judged	open site answer demo	[]				1
Teams736ab715-b82f-42af-8307-03f680abd808	0	9/27/2019 11:39	user	Hey Cortana, what are you doing?	NOTSURE	notsure_not_judged	hey cortana, what are you doing	[]				1
Teamsa59a59fa-8f71-4be6-8711-d24fb05ed7dd	0	9/11/2019 13:04	user	Don't call Mousa.	NOTSURE	notsure_not_judged	don't call mousa	[]				1
Teams6478a399-334a-4572-ba71-a2e8b91f08e4	0	9/2/2019 8:13	user	Cortana as I downloaded.	NOTSURE	notsure_not_judged	cortana as i downloaded	[]				1
Teamsb85e6b5d-ebfd-4690-9097-64eb1dda358d	0	9/3/2019 9:06	user	Go to that you.	NOTSURE	notsure_not_judged	go to that you	[]				1
Teams3afd56bf-00f0-4faf-8081-b9d1fd5c0c65	0	9/4/2019 11:54	user	Hey Cortana, who is the call?	NOTSURE	notsure_not_judged	Hey Cortana, who is the call?	[]				1
Teamsaa8ccaaa-1748-48a4-9569-272fa9ef889a	0	9/4/2019 8:15	user	Sure.	NOTSURE	notsure_not_judged	sure	[]				2
Teamsb55bf500-0d51-4254-a68f-6f30743d1022	0	9/13/2019 19:14	user	See all tips.	NOTSURE	notsure_not_judged	see all tips	[]				1
Teams5d1e560f-08ec-4e0c-86a1-ddc1d7f8e711	0	9/30/2019 18:51	user	Cortana, the actual, the Gray part. Yeah.	NOTSURE	notsure_not_judged	cortana, the actual, the gray part. yeah	[]				1
Teams0c3e2442-407c-4ae8-aa0d-9cbf6f1869c0	0	9/17/2019 20:55	user	Cortana. The time it will say anyone this link at Microsoft can use it. See it says people at Microsoft can edit says you can even edit it which is really stupid, right? I don't want that, but are you guys on Facebook?	NOTSURE	notsure_not_judged	cortana. the time it will say anyone this link at microsoft can use it. see it says people at microsoft can edit says you can even edit it which is really stupid, right? i don't want that, but are you guys on facebook	[]				1
Teamse1749603-3c84-4ab8-8b37-0dbc60323eb6	0	9/3/2019 21:09	user	Hey Cortana. What is the score of the Bucks Lakers game ended Kobe play.	NOTSURE	notsure_not_judged	hey cortana. what is the score of the bucks lakers game ended kobe play	[]				1
Teamsf7e98100-a12e-475c-8f21-b337c4a5cae1	0	9/24/2019 18:40	user	Hey Cortana, how's the weather?	NOTSURE	notsure_not_judged	hey cortana, how's the weather	[]				1
